DateNumber,FullDate,Year,MonthNumber,Day,MonthName,MonthShortName,DayOfWeek,DayNumberInYear
20090822,22/08/2009,2009,8,22,August,Aug,7,234
20100822,22/08/2010,2010,8,22,August,Aug,1,234
20110822,22/08/2011,2011,8,22,August,Aug,2,234
20120822,22/08/2012,2012,8,22,August,Aug,4,235
20130822,22/08/2013,2013,8,22,August,Aug,5,234
20140822,22/08/2014,2014,8,22,August,Aug,6,234
20150822,22/08/2015,2015,8,22,August,Aug,7,234
20160822,22/08/2016,2016,8,22,August,Aug,2,235
20170822,22/08/2017,2017,8,22,August,Aug,3,234
20180822,22/08/2018,2018,8,22,August,Aug,4,234
20190822,22/08/2019,2019,8,22,August,Aug,5,234
20090823,23/08/2009,2009,8,23,August,Aug,1,235
20100823,23/08/2010,2010,8,23,August,Aug,2,235
20110823,23/08/2011,2011,8,23,August,Aug,3,235
20120823,23/08/2012,2012,8,23,August,Aug,5,236
20130823,23/08/2013,2013,8,23,August,Aug,6,235
20140823,23/08/2014,2014,8,23,August,Aug,7,235
20150823,23/08/2015,2015,8,23,August,Aug,1,235
20160823,23/08/2016,2016,8,23,August,Aug,3,236
20170823,23/08/2017,2017,8,23,August,Aug,4,235
20180823,23/08/2018,2018,8,23,August,Aug,5,235
20190823,23/08/2019,2019,8,23,August,Aug,6,235
20090824,24/08/2009,2009,8,24,August,Aug,2,236
20100824,24/08/2010,2010,8,24,August,Aug,3,236
20110824,24/08/2011,2011,8,24,August,Aug,4,236
20120824,24/08/2012,2012,8,24,August,Aug,6,237
20130824,24/08/2013,2013,8,24,August,Aug,7,236
20140824,24/08/2014,2014,8,24,August,Aug,1,236
20150824,24/08/2015,2015,8,24,August,Aug,2,236
20160824,24/08/2016,2016,8,24,August,Aug,4,237
20170824,24/08/2017,2017,8,24,August,Aug,5,236
20180824,24/08/2018,2018,8,24,August,Aug,6,236
20190824,24/08/2019,2019,8,24,August,Aug,7,236
20090825,25/08/2009,2009,8,25,August,Aug,3,237
20100825,25/08/2010,2010,8,25,August,Aug,4,237
20110825,25/08/2011,2011,8,25,August,Aug,5,237
20120825,25/08/2012,2012,8,25,August,Aug,7,238
20130825,25/08/2013,2013,8,25,August,Aug,1,237
20140825,25/08/2014,2014,8,25,August,Aug,2,237
20150825,25/08/2015,2015,8,25,August,Aug,3,237
20160825,25/08/2016,2016,8,25,August,Aug,5,238
20170825,25/08/2017,2017,8,25,August,Aug,6,237
20180825,25/08/2018,2018,8,25,August,Aug,7,237
20190825,25/08/2019,2019,8,25,August,Aug,1,237
20090826,26/08/2009,2009,8,26,August,Aug,4,238
20100826,26/08/2010,2010,8,26,August,Aug,5,238
20110826,26/08/2011,2011,8,26,August,Aug,6,238
20120826,26/08/2012,2012,8,26,August,Aug,1,239
20130826,26/08/2013,2013,8,26,August,Aug,2,238
20140826,26/08/2014,2014,8,26,August,Aug,3,238
20150826,26/08/2015,2015,8,26,August,Aug,4,238
20160826,26/08/2016,2016,8,26,August,Aug,6,239
20170826,26/08/2017,2017,8,26,August,Aug,7,238
20180826,26/08/2018,2018,8,26,August,Aug,1,238
20190826,26/08/2019,2019,8,26,August,Aug,2,238
20090827,27/08/2009,2009,8,27,August,Aug,5,239
20100827,27/08/2010,2010,8,27,August,Aug,6,239
20110827,27/08/2011,2011,8,27,August,Aug,7,239
20120827,27/08/2012,2012,8,27,August,Aug,2,240
20130827,27/08/2013,2013,8,27,August,Aug,3,239
20140827,27/08/2014,2014,8,27,August,Aug,4,239
20150827,27/08/2015,2015,8,27,August,Aug,5,239
20160827,27/08/2016,2016,8,27,August,Aug,7,240
20170827,27/08/2017,2017,8,27,August,Aug,1,239
20180827,27/08/2018,2018,8,27,August,Aug,2,239
20190827,27/08/2019,2019,8,27,August,Aug,3,239
20090828,28/08/2009,2009,8,28,August,Aug,6,240
20100828,28/08/2010,2010,8,28,August,Aug,7,240
20110828,28/08/2011,2011,8,28,August,Aug,1,240
20120828,28/08/2012,2012,8,28,August,Aug,3,241
20130828,28/08/2013,2013,8,28,August,Aug,4,240
20140828,28/08/2014,2014,8,28,August,Aug,5,240
20150828,28/08/2015,2015,8,28,August,Aug,6,240
20160828,28/08/2016,2016,8,28,August,Aug,1,241
20170828,28/08/2017,2017,8,28,August,Aug,2,240
20180828,28/08/2018,2018,8,28,August,Aug,3,240
20190828,28/08/2019,2019,8,28,August,Aug,4,240
20090829,29/08/2009,2009,8,29,August,Aug,7,241
20100829,29/08/2010,2010,8,29,August,Aug,1,241
20110829,29/08/2011,2011,8,29,August,Aug,2,241
20120829,29/08/2012,2012,8,29,August,Aug,4,242
20130829,29/08/2013,2013,8,29,August,Aug,5,241
20140829,29/08/2014,2014,8,29,August,Aug,6,241
20150829,29/08/2015,2015,8,29,August,Aug,7,241
20160829,29/08/2016,2016,8,29,August,Aug,2,242
20170829,29/08/2017,2017,8,29,August,Aug,3,241
20180829,29/08/2018,2018,8,29,August,Aug,4,241
20190829,29/08/2019,2019,8,29,August,Aug,5,241
20090830,30/08/2009,2009,8,30,August,Aug,1,242
20100830,30/08/2010,2010,8,30,August,Aug,2,242
20110830,30/08/2011,2011,8,30,August,Aug,3,242
20120830,30/08/2012,2012,8,30,August,Aug,5,243
20130830,30/08/2013,2013,8,30,August,Aug,6,242
20140830,30/08/2014,2014,8,30,August,Aug,7,242
20150830,30/08/2015,2015,8,30,August,Aug,1,242
20160830,30/08/2016,2016,8,30,August,Aug,3,243
20170830,30/08/2017,2017,8,30,August,Aug,4,242
20180830,30/08/2018,2018,8,30,August,Aug,5,242
20190830,30/08/2019,2019,8,30,August,Aug,6,242
20090831,31/08/2009,2009,8,31,August,Aug,2,243
20100831,31/08/2010,2010,8,31,August,Aug,3,243
20110831,31/08/2011,2011,8,31,August,Aug,4,243
20120831,31/08/2012,2012,8,31,August,Aug,6,244
20130831,31/08/2013,2013,8,31,August,Aug,7,243
20140831,31/08/2014,2014,8,31,August,Aug,1,243
20150831,31/08/2015,2015,8,31,August,Aug,2,243
20160831,31/08/2016,2016,8,31,August,Aug,4,244
20170831,31/08/2017,2017,8,31,August,Aug,5,243
20180831,31/08/2018,2018,8,31,August,Aug,6,243
20190831,31/08/2019,2019,8,31,August,Aug,7,243
20090901,1/09/2009,2009,9,1,September,Sep,3,244
20100901,1/09/2010,2010,9,1,September,Sep,4,244
20110901,1/09/2011,2011,9,1,September,Sep,5,244
20120901,1/09/2012,2012,9,1,September,Sep,7,245
20130901,1/09/2013,2013,9,1,September,Sep,1,244
20140901,1/09/2014,2014,9,1,September,Sep,2,244
20150901,1/09/2015,2015,9,1,September,Sep,3,244
20160901,1/09/2016,2016,9,1,September,Sep,5,245
20170901,1/09/2017,2017,9,1,September,Sep,6,244
20180901,1/09/2018,2018,9,1,September,Sep,7,244
20190901,1/09/2019,2019,9,1,September,Sep,1,244
20090902,2/09/2009,2009,9,2,September,Sep,4,245
20100902,2/09/2010,2010,9,2,September,Sep,5,245
20110902,2/09/2011,2011,9,2,September,Sep,6,245
20120902,2/09/2012,2012,9,2,September,Sep,1,246
20130902,2/09/2013,2013,9,2,September,Sep,2,245
20140902,2/09/2014,2014,9,2,September,Sep,3,245
20150902,2/09/2015,2015,9,2,September,Sep,4,245
20160902,2/09/2016,2016,9,2,September,Sep,6,246
20170902,2/09/2017,2017,9,2,September,Sep,7,245
20180902,2/09/2018,2018,9,2,September,Sep,1,245
20190902,2/09/2019,2019,9,2,September,Sep,2,245
20090903,3/09/2009,2009,9,3,September,Sep,5,246
20100903,3/09/2010,2010,9,3,September,Sep,6,246
20110903,3/09/2011,2011,9,3,September,Sep,7,246
20120903,3/09/2012,2012,9,3,September,Sep,2,247
20130903,3/09/2013,2013,9,3,September,Sep,3,246
20140903,3/09/2014,2014,9,3,September,Sep,4,246
20150903,3/09/2015,2015,9,3,September,Sep,5,246
20160903,3/09/2016,2016,9,3,September,Sep,7,247
20170903,3/09/2017,2017,9,3,September,Sep,1,246
20180903,3/09/2018,2018,9,3,September,Sep,2,246
20190903,3/09/2019,2019,9,3,September,Sep,3,246
20090904,4/09/2009,2009,9,4,September,Sep,6,247
20100904,4/09/2010,2010,9,4,September,Sep,7,247
20110904,4/09/2011,2011,9,4,September,Sep,1,247
20120904,4/09/2012,2012,9,4,September,Sep,3,248
20130904,4/09/2013,2013,9,4,September,Sep,4,247
20140904,4/09/2014,2014,9,4,September,Sep,5,247
20150904,4/09/2015,2015,9,4,September,Sep,6,247
20160904,4/09/2016,2016,9,4,September,Sep,1,248
20170904,4/09/2017,2017,9,4,September,Sep,2,247
20180904,4/09/2018,2018,9,4,September,Sep,3,247
20190904,4/09/2019,2019,9,4,September,Sep,4,247
20090905,5/09/2009,2009,9,5,September,Sep,7,248
20100905,5/09/2010,2010,9,5,September,Sep,1,248
20110905,5/09/2011,2011,9,5,September,Sep,2,248
20120905,5/09/2012,2012,9,5,September,Sep,4,249
20130905,5/09/2013,2013,9,5,September,Sep,5,248
20140905,5/09/2014,2014,9,5,September,Sep,6,248
20150905,5/09/2015,2015,9,5,September,Sep,7,248
20160905,5/09/2016,2016,9,5,September,Sep,2,249
20170905,5/09/2017,2017,9,5,September,Sep,3,248
20180905,5/09/2018,2018,9,5,September,Sep,4,248
20190905,5/09/2019,2019,9,5,September,Sep,5,248
20090906,6/09/2009,2009,9,6,September,Sep,1,249
20100906,6/09/2010,2010,9,6,September,Sep,2,249
20110906,6/09/2011,2011,9,6,September,Sep,3,249
20120906,6/09/2012,2012,9,6,September,Sep,5,250
20130906,6/09/2013,2013,9,6,September,Sep,6,249
20140906,6/09/2014,2014,9,6,September,Sep,7,249
20150906,6/09/2015,2015,9,6,September,Sep,1,249
20160906,6/09/2016,2016,9,6,September,Sep,3,250
20170906,6/09/2017,2017,9,6,September,Sep,4,249
20180906,6/09/2018,2018,9,6,September,Sep,5,249
20190906,6/09/2019,2019,9,6,September,Sep,6,249
20090907,7/09/2009,2009,9,7,September,Sep,2,250
20100907,7/09/2010,2010,9,7,September,Sep,3,250
20110907,7/09/2011,2011,9,7,September,Sep,4,250
20120907,7/09/2012,2012,9,7,September,Sep,6,251
20130907,7/09/2013,2013,9,7,September,Sep,7,250
20140907,7/09/2014,2014,9,7,September,Sep,1,250
20150907,7/09/2015,2015,9,7,September,Sep,2,250
20160907,7/09/2016,2016,9,7,September,Sep,4,251
20170907,7/09/2017,2017,9,7,September,Sep,5,250
20180907,7/09/2018,2018,9,7,September,Sep,6,250
20190907,7/09/2019,2019,9,7,September,Sep,7,250
20090908,8/09/2009,2009,9,8,September,Sep,3,251
20100908,8/09/2010,2010,9,8,September,Sep,4,251
20110908,8/09/2011,2011,9,8,September,Sep,5,251
20120908,8/09/2012,2012,9,8,September,Sep,7,252
20130908,8/09/2013,2013,9,8,September,Sep,1,251
20140908,8/09/2014,2014,9,8,September,Sep,2,251
20150908,8/09/2015,2015,9,8,September,Sep,3,251
20160908,8/09/2016,2016,9,8,September,Sep,5,252
20170908,8/09/2017,2017,9,8,September,Sep,6,251
20180908,8/09/2018,2018,9,8,September,Sep,7,251
20190908,8/09/2019,2019,9,8,September,Sep,1,251
20090909,9/09/2009,2009,9,9,September,Sep,4,252
20100909,9/09/2010,2010,9,9,September,Sep,5,252
20110909,9/09/2011,2011,9,9,September,Sep,6,252
20120909,9/09/2012,2012,9,9,September,Sep,1,253
20130909,9/09/2013,2013,9,9,September,Sep,2,252
20140909,9/09/2014,2014,9,9,September,Sep,3,252
20150909,9/09/2015,2015,9,9,September,Sep,4,252
20160909,9/09/2016,2016,9,9,September,Sep,6,253
20170909,9/09/2017,2017,9,9,September,Sep,7,252
20180909,9/09/2018,2018,9,9,September,Sep,1,252
20190909,9/09/2019,2019,9,9,September,Sep,2,252
20090910,10/09/2009,2009,9,10,September,Sep,5,253
20100910,10/09/2010,2010,9,10,September,Sep,6,253
20110910,10/09/2011,2011,9,10,September,Sep,7,253
20120910,10/09/2012,2012,9,10,September,Sep,2,254
20130910,10/09/2013,2013,9,10,September,Sep,3,253
20140910,10/09/2014,2014,9,10,September,Sep,4,253
20150910,10/09/2015,2015,9,10,September,Sep,5,253
20160910,10/09/2016,2016,9,10,September,Sep,7,254
20170910,10/09/2017,2017,9,10,September,Sep,1,253
20180910,10/09/2018,2018,9,10,September,Sep,2,253
20190910,10/09/2019,2019,9,10,September,Sep,3,253
20090911,11/09/2009,2009,9,11,September,Sep,6,254
20100911,11/09/2010,2010,9,11,September,Sep,7,254
20110911,11/09/2011,2011,9,11,September,Sep,1,254
20120911,11/09/2012,2012,9,11,September,Sep,3,255
20130911,11/09/2013,2013,9,11,September,Sep,4,254
20140911,11/09/2014,2014,9,11,September,Sep,5,254
20150911,11/09/2015,2015,9,11,September,Sep,6,254
20160911,11/09/2016,2016,9,11,September,Sep,1,255
20170911,11/09/2017,2017,9,11,September,Sep,2,254
20180911,11/09/2018,2018,9,11,September,Sep,3,254
20190911,11/09/2019,2019,9,11,September,Sep,4,254
20090912,12/09/2009,2009,9,12,September,Sep,7,255
20100912,12/09/2010,2010,9,12,September,Sep,1,255
20110912,12/09/2011,2011,9,12,September,Sep,2,255
20120912,12/09/2012,2012,9,12,September,Sep,4,256
20130912,12/09/2013,2013,9,12,September,Sep,5,255
20140912,12/09/2014,2014,9,12,September,Sep,6,255
20150912,12/09/2015,2015,9,12,September,Sep,7,255
20160912,12/09/2016,2016,9,12,September,Sep,2,256
20170912,12/09/2017,2017,9,12,September,Sep,3,255
20180912,12/09/2018,2018,9,12,September,Sep,4,255
20190912,12/09/2019,2019,9,12,September,Sep,5,255
20090913,13/09/2009,2009,9,13,September,Sep,1,256
20100913,13/09/2010,2010,9,13,September,Sep,2,256
20110913,13/09/2011,2011,9,13,September,Sep,3,256
20120913,13/09/2012,2012,9,13,September,Sep,5,257
20130913,13/09/2013,2013,9,13,September,Sep,6,256
20140913,13/09/2014,2014,9,13,September,Sep,7,256
20150913,13/09/2015,2015,9,13,September,Sep,1,256
20160913,13/09/2016,2016,9,13,September,Sep,3,257
20170913,13/09/2017,2017,9,13,September,Sep,4,256
20180913,13/09/2018,2018,9,13,September,Sep,5,256
20190913,13/09/2019,2019,9,13,September,Sep,6,256
20090914,14/09/2009,2009,9,14,September,Sep,2,257
20100914,14/09/2010,2010,9,14,September,Sep,3,257
20110914,14/09/2011,2011,9,14,September,Sep,4,257
20120914,14/09/2012,2012,9,14,September,Sep,6,258
20130914,14/09/2013,2013,9,14,September,Sep,7,257
20140914,14/09/2014,2014,9,14,September,Sep,1,257
20150914,14/09/2015,2015,9,14,September,Sep,2,257
20160914,14/09/2016,2016,9,14,September,Sep,4,258
20170914,14/09/2017,2017,9,14,September,Sep,5,257
20180914,14/09/2018,2018,9,14,September,Sep,6,257
20190914,14/09/2019,2019,9,14,September,Sep,7,257
20090915,15/09/2009,2009,9,15,September,Sep,3,258
20100915,15/09/2010,2010,9,15,September,Sep,4,258
20110915,15/09/2011,2011,9,15,September,Sep,5,258
20120915,15/09/2012,2012,9,15,September,Sep,7,259
20130915,15/09/2013,2013,9,15,September,Sep,1,258
20140915,15/09/2014,2014,9,15,September,Sep,2,258
20150915,15/09/2015,2015,9,15,September,Sep,3,258
20160915,15/09/2016,2016,9,15,September,Sep,5,259
20170915,15/09/2017,2017,9,15,September,Sep,6,258
20180915,15/09/2018,2018,9,15,September,Sep,7,258
20190915,15/09/2019,2019,9,15,September,Sep,1,258
20090916,16/09/2009,2009,9,16,September,Sep,4,259
20100916,16/09/2010,2010,9,16,September,Sep,5,259
20110916,16/09/2011,2011,9,16,September,Sep,6,259
20120916,16/09/2012,2012,9,16,September,Sep,1,260
20130916,16/09/2013,2013,9,16,September,Sep,2,259
20140916,16/09/2014,2014,9,16,September,Sep,3,259
20150916,16/09/2015,2015,9,16,September,Sep,4,259
20160916,16/09/2016,2016,9,16,September,Sep,6,260
20170916,16/09/2017,2017,9,16,September,Sep,7,259
20180916,16/09/2018,2018,9,16,September,Sep,1,259
20190916,16/09/2019,2019,9,16,September,Sep,2,259
20090917,17/09/2009,2009,9,17,September,Sep,5,260
20100917,17/09/2010,2010,9,17,September,Sep,6,260
20110917,17/09/2011,2011,9,17,September,Sep,7,260
20120917,17/09/2012,2012,9,17,September,Sep,2,261
20130917,17/09/2013,2013,9,17,September,Sep,3,260
20140917,17/09/2014,2014,9,17,September,Sep,4,260
20150917,17/09/2015,2015,9,17,September,Sep,5,260
20160917,17/09/2016,2016,9,17,September,Sep,7,261
20170917,17/09/2017,2017,9,17,September,Sep,1,260
20180917,17/09/2018,2018,9,17,September,Sep,2,260
20190917,17/09/2019,2019,9,17,September,Sep,3,260
20090918,18/09/2009,2009,9,18,September,Sep,6,261
20100918,18/09/2010,2010,9,18,September,Sep,7,261
20110918,18/09/2011,2011,9,18,September,Sep,1,261
20120918,18/09/2012,2012,9,18,September,Sep,3,262
20130918,18/09/2013,2013,9,18,September,Sep,4,261
20140918,18/09/2014,2014,9,18,September,Sep,5,261
20150918,18/09/2015,2015,9,18,September,Sep,6,261
20160918,18/09/2016,2016,9,18,September,Sep,1,262
20170918,18/09/2017,2017,9,18,September,Sep,2,261
20180918,18/09/2018,2018,9,18,September,Sep,3,261
20190918,18/09/2019,2019,9,18,September,Sep,4,261
20090919,19/09/2009,2009,9,19,September,Sep,7,262
20100919,19/09/2010,2010,9,19,September,Sep,1,262
20110919,19/09/2011,2011,9,19,September,Sep,2,262
20120919,19/09/2012,2012,9,19,September,Sep,4,263
20130919,19/09/2013,2013,9,19,September,Sep,5,262
20140919,19/09/2014,2014,9,19,September,Sep,6,262
20150919,19/09/2015,2015,9,19,September,Sep,7,262
20160919,19/09/2016,2016,9,19,September,Sep,2,263
20170919,19/09/2017,2017,9,19,September,Sep,3,262
20180919,19/09/2018,2018,9,19,September,Sep,4,262
20190919,19/09/2019,2019,9,19,September,Sep,5,262
20090920,20/09/2009,2009,9,20,September,Sep,1,263
20100920,20/09/2010,2010,9,20,September,Sep,2,263
20110920,20/09/2011,2011,9,20,September,Sep,3,263
20120920,20/09/2012,2012,9,20,September,Sep,5,264
20130920,20/09/2013,2013,9,20,September,Sep,6,263
20140920,20/09/2014,2014,9,20,September,Sep,7,263
20150920,20/09/2015,2015,9,20,September,Sep,1,263
20160920,20/09/2016,2016,9,20,September,Sep,3,264
20170920,20/09/2017,2017,9,20,September,Sep,4,263
20180920,20/09/2018,2018,9,20,September,Sep,5,263
20190920,20/09/2019,2019,9,20,September,Sep,6,263
20090921,21/09/2009,2009,9,21,September,Sep,2,264
20100921,21/09/2010,2010,9,21,September,Sep,3,264
20110921,21/09/2011,2011,9,21,September,Sep,4,264
20120921,21/09/2012,2012,9,21,September,Sep,6,265
20130921,21/09/2013,2013,9,21,September,Sep,7,264
20140921,21/09/2014,2014,9,21,September,Sep,1,264
20150921,21/09/2015,2015,9,21,September,Sep,2,264
20160921,21/09/2016,2016,9,21,September,Sep,4,265
20170921,21/09/2017,2017,9,21,September,Sep,5,264
20180921,21/09/2018,2018,9,21,September,Sep,6,264
20190921,21/09/2019,2019,9,21,September,Sep,7,264
20090922,22/09/2009,2009,9,22,September,Sep,3,265
20100922,22/09/2010,2010,9,22,September,Sep,4,265
20110922,22/09/2011,2011,9,22,September,Sep,5,265
20120922,22/09/2012,2012,9,22,September,Sep,7,266
20130922,22/09/2013,2013,9,22,September,Sep,1,265
20140922,22/09/2014,2014,9,22,September,Sep,2,265
20150922,22/09/2015,2015,9,22,September,Sep,3,265
20160922,22/09/2016,2016,9,22,September,Sep,5,266
20170922,22/09/2017,2017,9,22,September,Sep,6,265
20180922,22/09/2018,2018,9,22,September,Sep,7,265
20190922,22/09/2019,2019,9,22,September,Sep,1,265
20090923,23/09/2009,2009,9,23,September,Sep,4,266
20100923,23/09/2010,2010,9,23,September,Sep,5,266
20110923,23/09/2011,2011,9,23,September,Sep,6,266
20120923,23/09/2012,2012,9,23,September,Sep,1,267
20130923,23/09/2013,2013,9,23,September,Sep,2,266
20140923,23/09/2014,2014,9,23,September,Sep,3,266
20150923,23/09/2015,2015,9,23,September,Sep,4,266
20160923,23/09/2016,2016,9,23,September,Sep,6,267
20170923,23/09/2017,2017,9,23,September,Sep,7,266
20180923,23/09/2018,2018,9,23,September,Sep,1,266
20190923,23/09/2019,2019,9,23,September,Sep,2,266
20090924,24/09/2009,2009,9,24,September,Sep,5,267
20100924,24/09/2010,2010,9,24,September,Sep,6,267
20110924,24/09/2011,2011,9,24,September,Sep,7,267
20120924,24/09/2012,2012,9,24,September,Sep,2,268
20130924,24/09/2013,2013,9,24,September,Sep,3,267
20140924,24/09/2014,2014,9,24,September,Sep,4,267
20150924,24/09/2015,2015,9,24,September,Sep,5,267
20160924,24/09/2016,2016,9,24,September,Sep,7,268
20170924,24/09/2017,2017,9,24,September,Sep,1,267
20180924,24/09/2018,2018,9,24,September,Sep,2,267
20190924,24/09/2019,2019,9,24,September,Sep,3,267
20090925,25/09/2009,2009,9,25,September,Sep,6,268
20100925,25/09/2010,2010,9,25,September,Sep,7,268
20110925,25/09/2011,2011,9,25,September,Sep,1,268
20120925,25/09/2012,2012,9,25,September,Sep,3,269
20130925,25/09/2013,2013,9,25,September,Sep,4,268
20140925,25/09/2014,2014,9,25,September,Sep,5,268
20150925,25/09/2015,2015,9,25,September,Sep,6,268
20160925,25/09/2016,2016,9,25,September,Sep,1,269
20170925,25/09/2017,2017,9,25,September,Sep,2,268
20180925,25/09/2018,2018,9,25,September,Sep,3,268
20190925,25/09/2019,2019,9,25,September,Sep,4,268
20090926,26/09/2009,2009,9,26,September,Sep,7,269
20100926,26/09/2010,2010,9,26,September,Sep,1,269
20110926,26/09/2011,2011,9,26,September,Sep,2,269
20120926,26/09/2012,2012,9,26,September,Sep,4,270
20130926,26/09/2013,2013,9,26,September,Sep,5,269
20140926,26/09/2014,2014,9,26,September,Sep,6,269
20150926,26/09/2015,2015,9,26,September,Sep,7,269
20160926,26/09/2016,2016,9,26,September,Sep,2,270
20170926,26/09/2017,2017,9,26,September,Sep,3,269
20180926,26/09/2018,2018,9,26,September,Sep,4,269
20190926,26/09/2019,2019,9,26,September,Sep,5,269
20090927,27/09/2009,2009,9,27,September,Sep,1,270
20100927,27/09/2010,2010,9,27,September,Sep,2,270
20110927,27/09/2011,2011,9,27,September,Sep,3,270
20120927,27/09/2012,2012,9,27,September,Sep,5,271
20130927,27/09/2013,2013,9,27,September,Sep,6,270
20140927,27/09/2014,2014,9,27,September,Sep,7,270
20150927,27/09/2015,2015,9,27,September,Sep,1,270
20160927,27/09/2016,2016,9,27,September,Sep,3,271
20170927,27/09/2017,2017,9,27,September,Sep,4,270
20180927,27/09/2018,2018,9,27,September,Sep,5,270
20190927,27/09/2019,2019,9,27,September,Sep,6,270
20090928,28/09/2009,2009,9,28,September,Sep,2,271
20100928,28/09/2010,2010,9,28,September,Sep,3,271
20110928,28/09/2011,2011,9,28,September,Sep,4,271
20120928,28/09/2012,2012,9,28,September,Sep,6,272
20130928,28/09/2013,2013,9,28,September,Sep,7,271
20140928,28/09/2014,2014,9,28,September,Sep,1,271
20150928,28/09/2015,2015,9,28,September,Sep,2,271
20160928,28/09/2016,2016,9,28,September,Sep,4,272
20170928,28/09/2017,2017,9,28,September,Sep,5,271
20180928,28/09/2018,2018,9,28,September,Sep,6,271
20190928,28/09/2019,2019,9,28,September,Sep,7,271
20090929,29/09/2009,2009,9,29,September,Sep,3,272
20100929,29/09/2010,2010,9,29,September,Sep,4,272
20110929,29/09/2011,2011,9,29,September,Sep,5,272
20120929,29/09/2012,2012,9,29,September,Sep,7,273
20130929,29/09/2013,2013,9,29,September,Sep,1,272
20140929,29/09/2014,2014,9,29,September,Sep,2,272
20150929,29/09/2015,2015,9,29,September,Sep,3,272
20160929,29/09/2016,2016,9,29,September,Sep,5,273
20170929,29/09/2017,2017,9,29,September,Sep,6,272
20180929,29/09/2018,2018,9,29,September,Sep,7,272
20190929,29/09/2019,2019,9,29,September,Sep,1,272
20090930,30/09/2009,2009,9,30,September,Sep,4,273
20100930,30/09/2010,2010,9,30,September,Sep,5,273
20110930,30/09/2011,2011,9,30,September,Sep,6,273
20120930,30/09/2012,2012,9,30,September,Sep,1,274
20130930,30/09/2013,2013,9,30,September,Sep,2,273
20140930,30/09/2014,2014,9,30,September,Sep,3,273
20150930,30/09/2015,2015,9,30,September,Sep,4,273
20160930,30/09/2016,2016,9,30,September,Sep,6,274
20170930,30/09/2017,2017,9,30,September,Sep,7,273
20180930,30/09/2018,2018,9,30,September,Sep,1,273
20190930,30/09/2019,2019,9,30,September,Sep,2,273
20091001,1/10/2009,2009,10,1,October,Oct,5,274
20101001,1/10/2010,2010,10,1,October,Oct,6,274
20111001,1/10/2011,2011,10,1,October,Oct,7,274
20121001,1/10/2012,2012,10,1,October,Oct,2,275
20131001,1/10/2013,2013,10,1,October,Oct,3,274
20141001,1/10/2014,2014,10,1,October,Oct,4,274
20151001,1/10/2015,2015,10,1,October,Oct,5,274
20161001,1/10/2016,2016,10,1,October,Oct,7,275
20171001,1/10/2017,2017,10,1,October,Oct,1,274
20181001,1/10/2018,2018,10,1,October,Oct,2,274
20191001,1/10/2019,2019,10,1,October,Oct,3,274
20091002,2/10/2009,2009,10,2,October,Oct,6,275
20101002,2/10/2010,2010,10,2,October,Oct,7,275
20111002,2/10/2011,2011,10,2,October,Oct,1,275
20121002,2/10/2012,2012,10,2,October,Oct,3,276
20131002,2/10/2013,2013,10,2,October,Oct,4,275
20141002,2/10/2014,2014,10,2,October,Oct,5,275
20151002,2/10/2015,2015,10,2,October,Oct,6,275
20161002,2/10/2016,2016,10,2,October,Oct,1,276
20171002,2/10/2017,2017,10,2,October,Oct,2,275
