TransactionNumber,DateNumber,SpecieNumber,MarketingNumber,TermNumber,ImporterNumber,ExporterNumber,Quantity,UnitPrice,TotalPrice
117228,20101206,5247,345,904,1141,1168,41,860,35260
117290,20160324,5254,208,904,1141,1168,96,712,68352
117472,20170512,5283,326,904,1141,1168,71,504,35784
117699,20180926,5312,282,904,1141,1168,40,556,22240
117761,20110614,5319,208,904,1141,1168,38,215,8170
117828,20110726,5325,275,904,1141,1168,88,835,73480
117896,20120723,5337,352,904,1141,1168,95,473,44935
118078,20140411,5368,294,904,1141,1168,75,863,64725
118114,20120130,5370,372,904,1141,1168,7,584,4088
118206,20101011,5384,335,904,1141,1168,31,187,5797
118615,20180912,5449,329,904,1141,1168,57,365,20805
118827,20091031,5487,324,904,1141,1168,62,48,2976
118883,20180818,5489,262,904,1141,1168,20,296,5920
119035,20130626,5506,337,904,1141,1168,10,270,2700
119157,20100818,5517,303,904,1141,1168,71,226,16046
119331,20180709,5533,274,904,1141,1168,92,275,25300
119394,20160820,5537,372,904,1141,1168,58,447,25926
119831,20180324,5592,351,904,1141,1168,22,204,4488
128462,20130315,6162,246,904,1141,1168,34,504,17136
140550,20150307,8262,262,904,1141,1168,21,661,13881
141615,20180401,8528,260,904,1141,1168,29,262,7598
142221,20160917,8677,353,904,1141,1168,96,929,89184
142441,20140613,8740,343,904,1141,1168,75,274,20550
145005,20150107,9819,333,904,1141,1168,96,462,44352
145218,20110808,9886,228,904,1141,1168,10,596,5960
145385,20120128,9922,363,904,1141,1168,40,627,25080
145727,20140125,9973,290,904,1141,1168,1,201,201
146382,20110709,10073,201,904,1141,1168,91,76,6916
146383,20150710,10073,248,904,1141,1168,88,23,2024
146860,20110911,10215,318,904,1141,1168,43,56,2408
148163,20090512,10655,331,904,1141,1168,98,38,3724
158271,20180705,11672,294,904,1141,1168,40,787,31480
158339,20161106,11676,236,904,1141,1168,95,400,38000
103198,20131129,3432,299,904,1141,1249,39,754,29406
103954,20170409,3557,363,904,1141,1084,9,641,5769
103955,20170423,3558,340,904,1141,1084,72,70,5040
132845,20171227,6790,206,904,1141,1218,29,958,27782
133001,20100319,6810,297,904,1141,1218,90,552,49680
133651,20120624,6863,359,904,1141,1249,71,538,38198
146384,20110425,10073,358,904,1141,1235,47,13,611
140719,20180919,8284,208,904,1141,1235,27,72,1944
142222,20180616,8677,343,904,1141,1235,37,455,16835
147963,20160701,10604,216,904,1141,1235,6,839,5034
153088,20110619,11388,209,904,1141,1218,19,857,16283
105672,20110207,3936,209,904,1141,1113,54,832,44928
105677,20090628,3937,224,904,1141,1113,43,206,8858
105673,20120226,3936,278,904,1141,1054,16,28,448
105676,20140917,3937,262,904,1141,1113,37,188,6956
105671,20111030,3936,260,904,1141,1113,3,685,2055
103197,20171208,3432,331,904,1141,1249,97,952,92344
133650,20110807,6863,345,904,1141,1249,63,10,630
166640,20170806,12773,285,939,1140,1093,72,364,26208
166641,20110206,12774,359,939,1140,1093,7,296,2072
111279,20131025,4592,356,931,1140,1084,19,507,9633
159330,20130326,11974,337,931,1140,1121,34,489,16626
111278,20100823,4592,301,931,1140,1017,28,254,7112
113426,20100523,4652,282,931,1140,1121,56,359,20104
125881,20181223,6077,287,931,1140,1121,10,542,5420
125882,20161231,6076,347,931,1140,1158,90,883,79470
156904,20151125,11598,299,931,1140,1121,40,730,29200
135876,20140507,7200,238,925,1140,1205,84,187,15708
158197,20140503,11659,299,925,1140,1209,80,246,19680
158198,20170606,11659,337,925,1140,1209,54,310,16740
133101,20100416,6818,270,923,1140,1096,34,267,9078
133102,20140515,6820,222,923,1140,1096,42,646,27132
133328,20150927,6831,343,923,1140,1096,2,10,20
133329,20141031,6832,306,923,1140,1096,22,310,6820
113425,20180509,4652,328,923,1140,1121,89,35,3115
162099,20180913,12304,340,919,1140,1195,6,93,558
104391,20171001,3626,279,904,1140,1168,9,256,2304
115492,20140529,5002,308,904,1140,1168,93,635,59055
115526,20120815,5006,266,904,1140,1168,68,242,16456
115601,20170706,5010,295,904,1140,1168,87,610,53070
115618,20160509,5012,308,904,1140,1168,62,178,11036
115635,20110414,5015,278,904,1140,1168,74,81,5994
115730,20121230,5031,295,904,1140,1168,69,969,66861
115780,20180327,5033,279,904,1140,1168,52,706,36712
115849,20100124,5038,248,904,1140,1168,69,68,4692
115904,20120822,5044,210,904,1140,1168,64,915,58560
115951,20131113,5050,297,904,1140,1168,79,927,73233
116005,20111219,5058,369,904,1140,1168,1,860,860
116033,20121023,5059,210,904,1140,1168,71,426,30246
116146,20180911,5094,278,904,1140,1168,42,953,40026
116214,20161006,5095,343,904,1140,1168,83,892,74036
116263,20120419,5101,345,904,1140,1168,18,742,13356
116290,20110514,5111,240,904,1140,1168,92,973,89516
116294,20151214,5113,369,904,1140,1168,50,495,24750
116351,20100728,5123,281,904,1140,1168,65,853,55445
116415,20100629,5135,204,904,1140,1168,83,641,53203
116461,20150125,5146,290,904,1140,1168,66,909,59994
116506,20110329,5157,249,904,1140,1168,3,958,2874
116622,20171106,5195,243,904,1140,1168,24,554,13296
116659,20180915,5197,290,904,1140,1168,16,532,8512
116702,20100119,5198,351,904,1140,1168,98,750,73500
116734,20131012,5199,255,904,1140,1168,83,41,3403
116810,20090512,5205,367,904,1140,1168,52,46,2392
116850,20181104,5212,324,904,1140,1168,55,55,3025
116890,20151221,5214,345,904,1140,1168,37,699,25863
116999,20140609,5222,356,904,1140,1168,41,455,18655
117092,20170912,5235,290,904,1140,1168,54,521,28134
117111,20181226,5236,306,904,1140,1168,9,532,4788
117146,20140113,5240,347,904,1140,1168,35,662,23170
117229,20121104,5247,253,904,1140,1168,68,45,3060
117291,20180829,5254,272,904,1140,1168,63,89,5607
117357,20110214,5264,232,904,1140,1168,26,648,16848
117473,20090829,5283,337,904,1140,1168,97,994,96418
117595,20180720,5296,220,904,1140,1168,95,935,88825
117628,20151110,5303,268,904,1140,1168,14,92,1288
117700,20110925,5312,222,904,1140,1168,28,413,11564
117829,20110415,5325,304,904,1140,1168,92,48,4416
117897,20170211,5337,363,904,1140,1168,34,342,11628
118007,20181214,5359,354,904,1140,1168,2,642,1284
118033,20140518,5365,205,904,1140,1168,29,608,17632
118048,20181229,5366,297,904,1140,1168,19,637,12103
118079,20150720,5368,236,904,1140,1168,75,514,38550
118141,20110629,5373,284,904,1140,1168,5,291,1455
118207,20110901,5384,343,904,1140,1168,36,613,22068
118282,20090208,5398,369,904,1140,1168,92,563,51796
118342,20121221,5409,337,904,1140,1168,87,929,80823
118386,20120705,5416,222,904,1140,1168,2,220,440
118427,20090331,5425,216,904,1140,1168,8,350,2800
118500,20120102,5433,228,904,1140,1168,3,61,183
118534,20180618,5436,283,904,1140,1168,25,888,22200
118545,20130302,5441,244,904,1140,1168,7,657,4599
118659,20110415,5457,214,904,1140,1168,39,982,38298
118677,20120912,5460,239,904,1140,1168,93,65,6045
118742,20140912,5474,333,904,1140,1168,20,602,12040
118757,20100326,5475,202,904,1140,1168,16,890,14240
118828,20150323,5487,292,904,1140,1168,26,602,15652
118884,20170117,5489,318,904,1140,1168,35,325,11375
118935,20160925,5493,365,904,1140,1168,26,414,10764
119036,20130217,5506,345,904,1140,1168,82,538,44116
119158,20090711,5517,312,904,1140,1168,30,737,22110
119233,20090918,5521,345,904,1140,1168,54,925,49950
119254,20110925,5522,222,904,1140,1168,8,862,6896
119283,20170724,5528,202,904,1140,1168,58,300,17400
119332,20180808,5533,320,904,1140,1168,65,19,1235
119395,20170727,5537,208,904,1140,1168,2,770,1540
119566,20091210,5560,242,904,1140,1168,64,374,23936
119609,20090415,5563,224,904,1140,1168,44,460,20240
119636,20170203,5566,303,904,1140,1168,6,991,5946
119678,20100310,5571,343,904,1140,1168,95,567,53865
119706,20160319,5575,328,904,1140,1168,58,421,24418
119794,20170413,5587,352,904,1140,1168,49,840,41160
119832,20091123,5592,303,904,1140,1168,74,917,67858
119910,20121029,5598,341,904,1140,1168,94,307,28858
120023,20090607,5623,309,904,1140,1168,66,778,51348
120054,20090302,5633,366,904,1140,1168,71,910,64610
128463,20140319,6162,297,904,1140,1168,91,867,78897
130407,20130827,6421,373,904,1140,1168,13,327,4251
130801,20130327,6484,210,904,1140,1168,46,510,23460
130909,20121019,6515,277,904,1140,1168,86,351,30186
130987,20131025,6521,210,904,1140,1168,59,500,29500
131062,20090716,6530,236,904,1140,1168,31,609,18879
131177,20131014,6552,251,904,1140,1168,76,413,31388
131223,20131216,6562,354,904,1140,1168,39,403,15717
131284,20160404,6576,262,904,1140,1168,48,981,47088
131473,20141126,6620,318,904,1140,1168,32,408,13056
135476,20150530,7147,201,904,1140,1168,66,401,26466
135541,20150121,7156,367,904,1140,1168,23,69,1587
135593,20100208,7162,210,904,1140,1168,83,425,35275
135646,20111016,7170,356,904,1140,1168,16,994,15904
135674,20160416,7172,273,904,1140,1168,100,152,15200
135741,20171111,7193,203,904,1140,1168,14,650,9100
135875,20160104,7201,353,904,1140,1168,77,550,42350
135965,20090115,7211,220,904,1140,1168,80,172,13760
136009,20120424,7213,258,904,1140,1168,9,430,3870
136050,20140419,7221,274,904,1140,1168,90,237,21330
136101,20150211,7227,274,904,1140,1168,93,307,28551
136147,20120902,7231,341,904,1140,1168,95,68,6460
136188,20090910,7240,292,904,1140,1168,4,236,944
136262,20140418,7251,255,904,1140,1168,85,811,68935
136311,20160922,7259,232,904,1140,1168,76,615,46740
138530,20140215,7574,240,904,1140,1168,49,78,3822
139711,20170330,7904,314,904,1140,1168,57,729,41553
140573,20121008,8264,352,904,1140,1168,87,389,33843
141616,20090118,8528,312,904,1140,1168,44,138,6072
142223,20151112,8677,370,904,1140,1168,29,278,8062
142442,20130212,8740,314,904,1140,1168,35,918,32130
144146,20130816,9423,243,904,1140,1168,100,278,27800
145006,20120524,9819,253,904,1140,1168,3,875,2625
145386,20171206,9922,234,904,1140,1168,38,83,3154
145559,20110110,9958,312,904,1140,1168,53,996,52788
145728,20130226,9973,283,904,1140,1168,5,799,3995
146385,20140311,10073,208,904,1140,1168,22,199,4378
146386,20100922,10073,243,904,1140,1168,37,522,19314
146886,20140402,10227,358,904,1140,1168,57,741,42237
147964,20090923,10604,358,904,1140,1168,49,419,20531
158272,20130305,11672,283,904,1140,1168,69,145,10005
103681,20121005,3516,322,904,1140,1024,47,48,2256
114455,20120319,4802,358,904,1140,1209,85,993,84405
154269,20181011,11536,294,904,1140,1209,98,809,79282
103680,20121229,3516,232,904,1140,1024,64,896,57344
132910,20150929,6799,369,904,1140,1209,54,444,23976
148563,20120421,10740,216,901,1140,1187,84,474,39816
161026,20100531,12163,320,975,1139,1212,33,965,31845
160859,20171217,12155,273,975,1139,1212,69,674,46506
167132,20140906,12155,279,975,1139,1212,4,445,1780
160860,20151217,12155,322,972,1139,1212,91,332,30212
161027,20140909,12163,335,972,1139,1212,93,828,77004
132155,20101015,6717,210,967,1139,1114,89,540,48060
137537,20101225,7475,270,967,1139,1114,9,130,1170
120970,20171008,5694,209,967,1139,1114,64,384,24576
121346,20150106,5709,289,967,1139,1114,23,492,11316
132336,20150730,6736,240,967,1139,1114,19,351,6669
137686,20170121,7483,365,967,1139,1114,19,774,14706
138168,20130302,7520,309,967,1139,1114,93,897,83421
149820,20161012,10878,257,967,1139,1114,83,808,67064
164923,20180821,12570,274,967,1139,1114,64,474,30336
108700,20120813,4278,281,967,1139,1114,36,394,14184
137170,20180717,7401,299,947,1139,1043,84,505,42420
101682,20090529,3283,272,944,1139,1190,53,275,14575
106793,20150124,4191,352,943,1139,1093,75,16,1200
107540,20151108,4215,209,943,1139,1093,69,916,63204
107541,20141014,4213,222,943,1139,1093,5,897,4485
111296,20141225,4592,272,940,1139,1084,14,315,4410
111304,20150827,4592,249,940,1139,1121,64,906,57984
112443,20170806,4632,262,940,1139,1121,32,632,20224
163920,20170909,12407,253,940,1139,1084,91,649,59059
167042,20170909,4592,333,940,1139,1121,28,193,5404
125906,20180203,6076,282,940,1139,1121,87,275,23925
101452,20101024,3266,255,940,1139,1084,66,234,15444
112854,20141225,4640,234,940,1139,1084,7,874,6118
125889,20121115,6077,287,940,1139,1084,19,295,5605
125913,20130713,6076,249,940,1139,1212,13,288,3744
114207,20131229,4773,316,937,1139,1250,62,858,53196
135877,20180529,7200,205,936,1139,1123,30,836,25080
111288,20151109,4592,255,931,1139,1024,12,715,8580
111289,20141203,4593,285,931,1139,1024,81,706,57186
125885,20121226,6076,333,931,1139,1024,74,338,25012
154273,20160114,11535,246,931,1139,1024,67,720,48240
156910,20161115,11600,289,931,1139,1024,85,208,17680
162967,20090430,12371,274,931,1139,1024,29,538,15602
162969,20141015,12369,218,931,1139,1024,36,778,28008
163917,20130516,12408,232,931,1139,1024,10,790,7900
111307,20091120,4592,341,931,1139,1123,45,321,14445
111310,20110115,4592,240,931,1139,1168,37,389,14393
112442,20091112,4632,232,931,1139,1230,62,202,12524
112445,20100925,4632,264,931,1139,1121,64,367,23488
113432,20090309,4653,287,931,1139,1121,43,797,34271
127028,20110922,6115,335,931,1139,1121,92,560,51520
155102,20100118,11562,324,931,1139,1084,73,487,35551
155103,20100525,11562,331,931,1139,1121,94,39,3666
156909,20091122,11599,318,931,1139,1024,42,313,13146
156924,20101129,11599,333,931,1139,1121,52,102,5304
156927,20091208,11599,251,931,1139,1130,6,571,3426
159331,20110321,11974,299,931,1139,1121,96,498,47808
159526,20100204,11980,324,931,1139,1230,31,278,8618
162966,20111014,12371,358,931,1139,1024,96,61,5856
162977,20110126,12368,257,931,1139,1121,17,446,7582
162978,20100430,12372,209,931,1139,1121,51,412,21012
163918,20100216,12407,240,931,1139,1230,100,23,2300
163921,20100615,12407,298,931,1139,1084,15,648,9720
167035,20110906,4592,239,931,1139,1016,57,76,4332
167036,20100828,4592,335,931,1139,1024,81,92,7452
111287,20150921,4592,303,931,1139,1024,21,503,10563
111291,20120119,4592,248,931,1139,1230,35,457,15995
111292,20160124,4592,331,931,1139,1093,56,255,14280
111293,20120611,4592,240,931,1139,1079,71,212,15052
111298,20130417,4592,343,931,1139,1084,99,129,12771
111301,20121026,4592,370,931,1139,1249,26,933,24258
111302,20180926,4612,322,931,1139,1121,15,126,1890
111306,20180205,4592,290,931,1139,1121,9,406,3654
111308,20120615,4592,284,931,1139,1141,2,626,1252
111309,20150304,4592,234,931,1139,1146,78,214,16692
111312,20180306,4592,297,931,1139,1212,72,714,51408
111314,20151101,4595,268,931,1139,1250,74,435,32190
112229,20150702,4620,367,931,1139,1084,28,338,9464
113428,20160919,4652,290,931,1139,1230,54,588,31752
113429,20120921,4653,347,931,1139,1230,44,699,30756
113430,20170209,4652,232,931,1139,1084,61,164,10004
113431,20140910,4652,354,931,1139,1121,3,412,1236
113433,20150914,4652,287,931,1139,1130,84,789,66276
124310,20120829,6043,370,931,1139,1121,81,455,36855
127027,20151116,6112,356,931,1139,1121,91,311,28301
127854,20130724,6119,240,931,1139,1084,46,383,17618
155105,20180202,11562,220,931,1139,1168,11,538,5918
155106,20160717,11562,299,931,1139,1212,96,468,44928
156911,20151113,11599,282,931,1139,1034,49,953,46697
156912,20170319,11599,201,931,1139,1230,77,169,13013
156917,20170313,11599,266,931,1139,1084,38,50,1900
156929,20120905,11599,236,931,1139,1168,15,706,10590
159528,20150218,11980,227,931,1139,1168,16,80,1280
159739,20140204,11986,290,931,1139,1230,10,305,3050
162968,20121219,12369,361,931,1139,1024,84,827,69468
162971,20151111,12371,279,931,1139,1084,65,131,8515
162975,20130517,12370,251,931,1139,1084,67,963,64521
163916,20130214,12407,353,931,1139,1024,84,514,43176
163922,20120826,12409,284,931,1139,1084,8,609,4872
163923,20140124,12407,356,931,1139,1249,16,559,8944
163924,20120203,12409,277,931,1139,1249,83,589,48887
163926,20180813,12407,343,931,1139,1121,61,92,5612
163928,20130331,12409,298,931,1139,1121,13,677,8801
163930,20161013,12407,337,931,1139,1168,11,19,209
167038,20170814,4592,257,931,1139,1230,30,198,5940
167040,20140525,4592,220,931,1139,1084,50,95,4750
167041,20160902,4592,238,931,1139,1249,22,90,1980
167043,20140105,4592,303,931,1139,1121,74,608,44992
167049,20131018,4632,366,931,1139,1230,17,739,12563
167050,20170818,4632,238,931,1139,1121,48,633,30384
167054,20181104,4652,206,931,1139,1121,30,152,4560
167112,20180111,11556,253,931,1139,1034,15,611,9165
167115,20140830,11599,213,931,1139,1121,52,269,13988
167149,20140412,12407,279,931,1139,1084,25,368,9200
167150,20150831,12409,352,931,1139,1084,33,227,7491
167151,20131121,12407,324,931,1139,1249,59,101,5959
167152,20151202,12407,236,931,1139,1121,36,900,32400
125884,20091127,6076,308,931,1139,1024,67,365,24455
125888,20111216,6076,255,931,1139,1230,57,795,45315
125891,20090313,6079,257,931,1139,1084,37,375,13875
125909,20101018,6076,216,931,1139,1121,42,389,16338
127848,20110820,6117,236,931,1139,1084,73,741,54093
167083,20110521,6076,304,931,1139,1084,40,947,37880
113714,20181115,4664,209,931,1139,1121,35,627,21945
113715,20170516,4664,216,931,1139,1212,83,561,46563
125894,20140221,6076,328,931,1139,1084,59,134,7906
125899,20131104,6082,287,931,1139,1121,78,530,41340
125904,20130804,6079,320,931,1139,1121,99,405,40095
167053,20170704,4654,328,931,1139,1034,43,620,26660
167084,20170528,6076,299,931,1139,1121,31,639,19809
101247,20160620,3254,365,931,1139,1084,39,478,18642
101248,20121106,3255,345,931,1139,1084,64,794,50816
101249,20121208,3254,354,931,1139,1121,22,723,15906
101250,20130501,3259,331,931,1139,1121,21,877,18417
101453,20121119,3266,289,931,1139,1084,100,320,32000
111290,20110926,4592,333,931,1139,1230,17,675,11475
111297,20101010,4592,341,931,1139,1084,14,514,7196
111311,20111014,4592,239,931,1139,1212,60,380,22800
111313,20100203,4595,224,931,1139,1250,4,956,3824
112856,20110531,4640,333,931,1139,1121,23,622,14306
112857,20110427,4640,364,931,1139,1130,55,354,19470
125893,20110624,6076,373,931,1139,1084,38,847,32186
125908,20090917,6076,242,931,1139,1121,68,25,1700
125910,20110618,6077,294,931,1139,1168,48,114,5472
125911,20101130,6077,351,931,1139,1212,57,483,27531
127853,20110316,6119,301,931,1139,1084,92,642,59064
127857,20101224,6117,257,931,1139,1121,17,949,16133
154275,20090725,11535,308,931,1139,1084,27,529,14283
156913,20090520,11601,234,931,1139,1230,60,483,28980
156916,20100515,11598,308,931,1139,1093,40,158,6320
167037,20100320,4592,301,931,1139,1230,56,719,40264
167113,20101221,11598,363,931,1139,1230,14,800,11200
167117,20091022,11598,262,931,1139,1146,32,607,19424
112441,20170216,4632,218,931,1139,1230,66,512,33792
112852,20180325,4640,253,931,1139,1230,51,956,48756
112853,20140706,4640,314,931,1139,1079,71,700,49700
112855,20170419,4640,283,931,1139,1084,45,125,5625
112858,20130719,4640,258,931,1139,1212,57,878,50046
125886,20180214,6077,260,931,1139,1230,44,217,9548
125887,20130118,6076,341,931,1139,1230,2,692,1384
125890,20170122,6077,363,931,1139,1084,80,272,21760
125902,20130221,6077,310,931,1139,1121,43,127,5461
125903,20120809,6079,206,931,1139,1121,87,603,52461
125914,20120418,6076,283,931,1139,1212,62,453,28086
