TransactionKey,Quantity,UnitPrice,TotalPrice
140168,140.0,677,94780.0
140169,2.0,955,1910.0
140170,5.0,655,3275.0
140171,4.0,843,3372.0
140172,6.0,848,5088.0
140173,70.0,714,49980.0
140174,110.0,522,57420.0
140175,5.0,524,2620.0
140176,1.0,840,840.0
140177,5.0,529,2645.0
140178,15.0,657,9855.0
140179,20.0,853,17060.0
140180,40.0,579,23160.0
140181,3.0,514,1542.0
140182,6.0,588,3528.0
140183,40.0,952,38080.0
140184,30.0,864,25920.0
140185,20.0,595,11900.0
140186,4.0,784,3136.0
140187,5.0,960,4800.0
140188,60.0,521,31260.0
140189,1.0,607,607.0
140190,2.0,916,1832.0
140191,80.0,789,63120.0
140192,50.0,813,40650.0
140193,2.0,930,1860.0
140194,5.0,979,4895.0
140195,5.0,972,4860.0
140196,180.0,909,163620.0
140197,21.0,605,12705.0
140198,5.0,556,2780.0
140199,8.0,639,5112.0
140200,20.0,982,19640.0
140201,5.0,593,2965.0
140202,28.0,797,22316.0
140203,2.0,900,1800.0
140204,2.0,842,1684.0
140205,10.0,816,8160.0
140206,3.0,745,2235.0
140207,50.0,608,30400.0
140208,4.0,588,2352.0
140209,5.0,968,4840.0
140210,5.0,791,3955.0
140211,7.0,970,6790.0
140212,80.0,983,78640.0
140213,135.0,886,119610.0
140214,35.0,606,21210.0
140215,15.0,985,14775.0
140216,2.0,604,1208.0
140217,10.0,997,9970.0
140218,20.0,775,15500.0
140219,11.0,535,5885.0
140220,2.0,916,1832.0
140221,100.0,801,80100.0
140222,21.0,743,15603.0
140223,12.0,984,11808.0
140224,10.0,803,8030.0
140225,10.0,826,8260.0
140226,110.0,987,108570.0
140227,15.0,831,12465.0
140228,13.0,928,12064.0
140229,30.0,591,17730.0
140230,2.0,940,1880.0
140231,5.0,508,2540.0
140232,80.0,885,70800.0
140233,5.0,507,2535.0
140234,7.0,874,6118.0
140235,2.0,657,1314.0
140236,5.0,565,2825.0
140237,1.0,938,938.0
140238,20.0,662,13240.0
140239,30.0,925,27750.0
140240,5.0,924,4620.0
140241,30.0,855,25650.0
140242,30.0,910,27300.0
140243,80.0,612,48960.0
140244,16.0,751,12016.0
140245,10.0,805,8050.0
140246,10.0,716,7160.0
140247,50.0,903,45150.0
140248,21.0,760,15960.0
140249,6.0,758,4548.0
140250,5.0,895,4475.0
140251,9.0,804,7236.0
140252,2.0,541,1082.0
140253,2.0,525,1050.0
140254,2.0,543,1086.0
140255,6.0,810,4860.0
140256,27.0,729,19683.0
140257,2.0,567,1134.0
140258,5.0,789,3945.0
140259,20.0,738,14760.0
140260,35.0,600,21000.0
140261,10.0,625,6250.0
140262,1.0,961,961.0
140263,5.0,695,3475.0
140264,1.0,846,846.0
140265,1.0,856,856.0
140266,5.0,694,3470.0
140267,30.0,648,19440.0
140268,10.0,548,5480.0
140269,1.0,770,770.0
140270,1.0,882,882.0
140271,5.0,765,3825.0
140272,20.0,799,15980.0
140273,2.0,532,1064.0
140274,12.0,723,8676.0
140275,5.0,897,4485.0
140276,1.0,544,544.0
140277,5.0,785,3925.0
140278,20.0,713,14260.0
140279,5.0,999,4995.0
140280,10.0,828,8280.0
140281,5.0,860,4300.0
140282,5.0,641,3205.0
140283,3.0,965,2895.0
140284,2.0,695,1390.0
140285,5.0,747,3735.0
140286,42.0,874,36708.0
140287,5.0,621,3105.0
140288,22.0,544,11968.0
140289,3.0,956,2868.0
140290,5.0,757,3785.0
140291,1.0,950,950.0
140292,30.0,968,29040.0
140293,35.0,983,34405.0
140294,4.0,800,3200.0
140295,30.0,742,22260.0
140296,0.875,776,679.0
140297,0.875,632,553.0
140298,3.0,835,2505.0
140299,20.0,842,16840.0
140300,18.0,895,16110.0
140301,20.0,910,18200.0
140302,5.0,621,3105.0
140303,20.0,943,18860.0
140304,6.0,500,3000.0
140305,6.0,688,4128.0
140306,4.0,846,3384.0
140307,720.0,827,595440.0
140308,0.552,683,377.016
140309,0.552,588,324.576
140310,120.0,708,84960.0
140311,4.0,813,3252.0
140312,15.0,994,14910.0
140313,150.0,782,117300.0
140314,30.0,524,15720.0
140315,5.0,630,3150.0
140316,1.0,850,850.0
140317,21.0,769,16149.0
140318,20.0,893,17860.0
140319,120.0,854,102480.0
140320,30.0,549,16470.0
140321,4.0,808,3232.0
140322,1.0,830,830.0
140323,1.0,911,911.0
140324,8.0,582,4656.0
140325,1.0,762,762.0
140326,175.0,713,124775.0
140327,1.0,935,935.0
140328,1.0,959,959.0
140329,15.0,842,12630.0
140330,120.0,554,66480.0
140331,30.0,855,25650.0
140332,9.0,677,6093.0
140333,4.0,797,3188.0
140334,30.0,555,16650.0
140335,10.0,625,6250.0
140336,20.0,874,17480.0
140337,5.0,625,3125.0
140338,40.0,624,24960.0
140339,25.0,959,23975.0
140340,1.0,715,715.0
140341,60.0,825,49500.0
140342,3.0,540,1620.0
140343,30.0,651,19530.0
140344,12.0,891,10692.0
140345,8.0,777,6216.0
140346,1.0,757,757.0
140347,15.0,996,14940.0
140348,1.0,975,975.0
140349,10.0,923,9230.0
140350,3.0,640,1920.0
140351,2.0,613,1226.0
140352,15.0,829,12435.0
140353,120.0,659,79080.0
140354,5.0,911,4555.0
140355,62.0,841,52142.0
140356,1.0,536,536.0
140357,1.0,691,691.0
140358,50.0,651,32550.0
140359,10.0,678,6780.0
140360,15.0,792,11880.0
140361,20.0,878,17560.0
140362,5.0,515,2575.0
140363,5.0,981,4905.0
140364,15.0,503,7545.0
140365,5.0,890,4450.0
140366,3.0,960,2880.0
140367,170.0,543,92310.0
140368,2.0,680,1360.0
140369,1.0,763,763.0
140370,15.0,583,8745.0
140371,180.0,760,136800.0
140372,4.0,620,2480.0
140373,60.0,742,44520.0
140374,4.0,697,2788.0
140375,6.0,913,5478.0
140376,120.0,660,79200.0
140377,85.0,737,62645.0
140378,1.0,765,765.0
140379,20.0,802,16040.0
140380,0.451,544,245.344
140381,0.451,936,422.136
140382,1.0,968,968.0
140383,1.0,632,632.0
140384,0.223,513,114.399
140385,0.223,882,196.686
140386,1.0,562,562.0
140387,11.0,698,7678.0
140388,2.0,979,1958.0
140389,10.0,607,6070.0
140390,1.0,854,854.0
140391,7.0,823,5761.0
140392,20.0,996,19920.0
140393,40.0,877,35080.0
140394,183.0,598,109434.0
140395,10.0,584,5840.0
140396,5.0,890,4450.0
140397,10.0,507,5070.0
140398,1.0,594,594.0
140399,20.0,676,13520.0
140400,25.0,924,23100.0
140401,25.0,790,19750.0
140402,30.0,703,21090.0
140403,2.0,572,1144.0
140404,1.0,731,731.0
140405,1.0,748,748.0
140406,26.0,998,25948.0
140407,50.0,622,31100.0
140408,3.0,870,2610.0
140409,50.0,521,26050.0
140410,20.0,842,16840.0
140411,20.0,666,13320.0
140412,10.0,912,9120.0
140413,2.0,517,1034.0
140414,1.0,812,812.0
140415,4.0,677,2708.0
140416,3.0,970,2910.0
140417,8.0,605,4840.0
140418,2.0,879,1758.0
140419,38.0,904,34352.0
140420,4.0,509,2036.0
140421,47.0,587,27589.0
140422,494.0,813,401622.0
140423,12.0,706,8472.0
140424,2.0,946,1892.0
140425,30.0,930,27900.0
140426,64.0,649,41536.0
140427,12.0,768,9216.0
140428,5.0,767,3835.0
140429,3.0,542,1626.0
140430,12.0,522,6264.0
140431,4.0,695,2780.0
140432,50.0,562,28100.0
140433,502.0,899,451298.0
140434,5.0,643,3215.0
140435,356.0,604,215024.0
140436,50.0,654,32700.0
140437,653.0,596,389188.0
140438,100.0,787,78700.0
140439,12.0,993,11916.0
140440,1.0,925,925.0
140441,42.0,591,24822.0
140442,8.0,711,5688.0
140443,10.0,610,6100.0
140444,10.0,504,5040.0
140445,1.0,857,857.0
140446,15.0,678,10170.0
140447,3.0,921,2763.0
140448,17.0,556,9452.0
140449,52.5,932,48930.0
140450,5.0,735,3675.0
140451,6.0,500,3000.0
140452,80.0,966,77280.0
140453,3.0,812,2436.0
140454,10.0,965,9650.0
140455,38.0,696,26448.0
140456,4.0,523,2092.0
140457,5.0,510,2550.0
140458,5.0,921,4605.0
140459,1.0,527,527.0
140460,6.0,704,4224.0
140461,2.0,670,1340.0
140462,3.0,509,1527.0
140463,7.0,903,6321.0
140464,1.0,696,696.0
140465,2.0,872,1744.0
140466,5.0,737,3685.0
140467,7.0,830,5810.0
140468,5.0,707,3535.0
140469,80.0,897,71760.0
140470,3.0,743,2229.0
140471,10.0,657,6570.0
140472,30.0,862,25860.0
140473,100.0,769,76900.0
140474,4.0,842,3368.0
140475,26.0,560,14560.0
140476,31.0,831,25761.0
140477,7.0,749,5243.0
140478,138.0,944,130272.0
140479,4.0,731,2924.0
140480,14.0,740,10360.0
140481,9.0,979,8811.0
140482,29.9,689,20601.1
140483,20.0,870,17400.0
140484,10.0,824,8240.0
140485,170.0,825,140250.0
140486,6.0,944,5664.0
140487,18.0,879,15822.0
140488,7.0,962,6734.0
140489,18.0,619,11142.0
140490,38.5,548,21098.0
140491,17.0,723,12291.0
140492,5.0,656,3280.0
140493,7.0,968,6776.0
140494,13.0,819,10647.0
140495,1.0,815,815.0
140496,10.0,556,5560.0
140497,25.0,526,13150.0
140498,2.0,601,1202.0
140499,180.0,794,142920.0
140500,110.0,756,83160.0
140501,19.0,602,11438.0
140502,4.0,949,3796.0
140503,15.0,940,14100.0
140504,5.0,707,3535.0
140505,27.0,920,24840.0
140506,2.0,926,1852.0
140507,31.0,617,19127.0
140508,8.0,872,6976.0
140509,4.0,774,3096.0
140510,4.0,668,2672.0
140511,25.0,523,13075.0
140512,6.0,618,3708.0
140513,10.0,783,7830.0
140514,5.0,985,4925.0
140515,166.0,974,161684.0
140516,12.0,581,6972.0
140517,50.0,803,40150.0
140518,22.0,536,11792.0
140519,2.0,764,1528.0
140520,105.0,571,59955.0
140521,64.0,881,56384.0
140522,27.0,888,23976.0
140523,184.0,934,171856.0
140524,12.0,782,9384.0
140525,425.0,931,395675.0
140526,15.0,852,12780.0
140527,881.0,574,505694.0
140528,159.0,964,153276.0
140529,2.0,948,1896.0
140530,59.0,836,49324.0
140531,85.0,957,81345.0
140532,20.0,548,10960.0
140533,12.0,765,9180.0
140534,11.0,918,10098.0
140535,30.0,699,20970.0
140536,133.0,972,129276.0
140537,96.0,666,63936.0
140538,1.0,763,763.0
140539,110.0,808,88880.0
140540,52.0,570,29640.0
140541,52.0,807,41964.0
140542,2.0,892,1784.0
140543,20.0,899,17980.0
140544,10.0,873,8730.0
140545,3.0,983,2949.0
140546,257.0,926,237982.0
140547,292.0,907,264844.0
140548,220.0,916,201520.0
140549,20.0,788,15760.0
140550,36.0,528,19008.0
140551,30.0,660,19800.0
140552,16.0,853,13648.0
140553,60.0,911,54660.0
140554,792.0,845,669240.0
140555,9.0,551,4959.0
140556,358.0,876,313608.0
140557,15.0,785,11775.0
140558,24.0,991,23784.0
140559,809.0,581,470029.0
140560,1898.0,971,1842958.0
140561,1.0,886,886.0
140562,15.0,507,7605.0
140563,1101.0,780,858780.0
140564,24.0,827,19848.0
140565,25.0,713,17825.0
140566,2.0,824,1648.0
140567,2.0,774,1548.0
140568,65.0,520,33800.0
140569,14.0,739,10346.0
140570,2.0,617,1234.0
140571,30.0,813,24390.0
140572,89.0,658,58562.0
140573,47.0,894,42018.0
140574,400.0,543,217200.0
140575,50.0,864,43200.0
140576,10.0,507,5070.0
140577,125.0,900,112500.0
140578,35.0,740,25900.0
140579,80.0,897,71760.0
140580,6.0,814,4884.0
140581,10.0,703,7030.0
140582,160.0,902,144320.0
140583,1.0,545,545.0
140584,70.0,771,53970.0
140585,80.0,958,76640.0
140586,2.0,885,1770.0
140587,2.0,866,1732.0
140588,15.0,719,10785.0
140589,10.0,514,5140.0
140590,15.0,551,8265.0
140591,8.0,774,6192.0
140592,2.0,538,1076.0
140593,35.0,807,28245.0
140594,100.0,872,87200.0
140595,2.0,671,1342.0
140596,30.0,953,28590.0
140597,50.0,544,27200.0
140598,1.0,916,916.0
140599,92.0,950,87400.0
140600,5.0,681,3405.0
140601,1.0,975,975.0
140602,20.0,915,18300.0
140603,15.0,786,11790.0
140604,4.0,677,2708.0
140605,5.0,564,2820.0
140606,17.0,763,12971.0
140607,75.0,515,38625.0
140608,25.0,672,16800.0
140609,8.0,649,5192.0
140610,17.0,939,15963.0
140611,50.0,857,42850.0
140612,1.0,586,586.0
140613,3.0,757,2271.0
140614,5.0,809,4045.0
140615,117.0,501,58617.0
140616,21.0,634,13314.0
140617,5.0,941,4705.0
140618,1.0,995,995.0
140619,28.0,941,26348.0
140620,1.0,755,755.0
140621,26.0,535,13910.0
140622,31.0,880,27280.0
140623,3.0,532,1596.0
140624,10.0,912,9120.0
140625,52.0,620,32240.0
140626,25.0,798,19950.0
140627,40.0,888,35520.0
140628,71.0,913,64823.0
140629,20.0,746,14920.0
140630,6.0,793,4758.0
140631,28.0,935,26180.0
140632,12.0,719,8628.0
140633,4.0,895,3580.0
140634,9.0,708,6372.0
140635,20.0,982,19640.0
140636,35.0,676,23660.0
140637,1.0,825,825.0
140638,12.0,604,7248.0
140639,10.0,735,7350.0
140640,20.0,547,10940.0
140641,1.0,839,839.0
140642,2.0,646,1292.0
140643,6.0,937,5622.0
140644,4.0,744,2976.0
140645,35.0,597,20895.0
140646,2.0,878,1756.0
140647,5.0,857,4285.0
140648,78.0,634,49452.0
140649,20.0,838,16760.0
140650,30.0,861,25830.0
140651,5.0,617,3085.0
140652,2.0,860,1720.0
140653,57.0,891,50787.0
140654,2.0,680,1360.0
140655,4.0,664,2656.0
140656,70.0,809,56630.0
140657,65.0,715,46475.0
140658,8.0,981,7848.0
140659,8.0,878,7024.0
140660,35.0,870,30450.0
140661,1.0,603,603.0
140662,12.0,747,8964.0
140663,45.0,531,23895.0
140664,5.0,579,2895.0
140665,5.0,741,3705.0
140666,126.0,992,124992.0
140667,310.0,793,245830.0
140668,10.0,521,5210.0
140669,87.0,845,73515.0
140670,741.0,988,732108.0
140671,48.0,663,31824.0
140672,48.0,690,33120.0
140673,220.0,679,149380.0
140674,2060.0,971,2000260.0
140675,33.0,954,31482.0
140676,790.0,819,647010.0
140677,20.0,751,15020.0
140678,4441.0,764,3392924.0
140679,75.0,880,66000.0
140680,10.0,626,6260.0
140681,10.0,578,5780.0
140682,2.0,771,1542.0
140683,114.0,525,59850.0
140684,20.0,535,10700.0
140685,600.0,590,354000.0
140686,2325.0,903,2099475.0
140687,90.0,541,48690.0
140688,40.0,741,29640.0
140689,67.0,887,59429.0
140690,147.0,738,108486.0
140691,118.0,780,92040.0
140692,3060.0,813,2487780.0
140693,10.0,687,6870.0
140694,12989.0,663,8611707.0
140695,350.0,849,297150.0
140696,1000.0,632,632000.0
140697,2660.0,544,1447040.0
140698,30501.0,953,29067453.0
140699,2498.0,771,1925958.0
140700,11000.0,552,6072000.0
140701,1343.0,569,764167.0
140702,10.0,662,6620.0
140703,365.0,886,323390.0
140704,595.0,785,467075.0
140705,8.0,986,7888.0
140706,201.0,629,126429.0
140707,201.0,568,114168.0
140708,3.0,661,1983.0
140709,150.0,940,141000.0
140710,22.0,893,19646.0
140711,89.0,615,54735.0
140712,920.0,745,685400.0
140713,600.0,862,517200.0
140714,6.0,757,4542.0
140715,30.0,728,21840.0
140716,30.0,634,19020.0
140717,246.0,612,150552.0
140718,497.0,921,457737.0
140719,5.0,644,3220.0
140720,622.0,533,331526.0
140721,1.0,530,530.0
140722,9.0,953,8577.0
140723,6.0,834,5004.0
140724,1044.0,693,723492.0
140725,18.0,726,13068.0
140726,10.0,848,8480.0
140727,30.0,944,28320.0
140728,224.0,921,206304.0
140729,54.0,502,27108.0
140730,17.0,760,12920.0
140731,93.0,980,91140.0
140732,160.0,737,117920.0
140733,22.0,551,12122.0
140734,282.0,851,239982.0
140735,1.0,774,774.0
140736,566.0,925,523550.0
140737,3300.0,941,3105300.0
140738,7.0,826,5782.0
140739,2072.0,563,1166536.0
140740,182.0,981,178542.0
140741,6.0,953,5718.0
140742,2.0,590,1180.0
140743,30.0,969,29070.0
140744,5.0,565,2825.0
140745,15.0,815,12225.0
140746,150.0,519,77850.0
140747,1.0,685,685.0
140748,2.0,932,1864.0
140749,1.0,965,965.0
140750,44.0,954,41976.0
140751,8.0,509,4072.0
140752,12.0,682,8184.0
140753,1.0,546,546.0
140754,12.0,881,10572.0
140755,16.0,871,13936.0
140756,1.0,888,888.0
140757,2.0,776,1552.0
140758,7.0,990,6930.0
140759,20.0,910,18200.0
140760,2.0,772,1544.0
140761,75.0,509,38175.0
140762,1.0,598,598.0
140763,30.0,897,26910.0
140764,6.0,855,5130.0
140765,1.0,963,963.0
140766,136.0,534,72624.0
140767,30.0,602,18060.0
140768,5.0,700,3500.0
140769,40.0,933,37320.0
140770,33.0,598,19734.0
140771,222.0,669,148518.0
140772,5.0,747,3735.0
140773,36.0,864,31104.0
140774,30.0,537,16110.0
140775,30.0,702,21060.0
140776,2.0,926,1852.0
140777,25.0,921,23025.0
140778,36.0,634,22824.0
140779,6.0,521,3126.0
140780,125.0,701,87625.0
140781,23.0,776,17848.0
140782,7.0,883,6181.0
140783,20.0,972,19440.0
140784,45.0,957,43065.0
140785,1.0,726,726.0
140786,15.0,525,7875.0
140787,8.0,922,7376.0
140788,165.0,841,138765.0
140789,2.0,799,1598.0
140790,20.0,559,11180.0
140791,60.0,861,51660.0
140792,80.0,775,62000.0
140793,3.0,833,2499.0
140794,3.0,899,2697.0
140795,22.0,566,12452.0
140796,50.0,924,46200.0
140797,36.0,660,23760.0
140798,75.0,771,57825.0
140799,6.0,694,4164.0
140800,50.0,974,48700.0
140801,4.0,629,2516.0
140802,6.0,850,5100.0
140803,2.0,633,1266.0
140804,80.0,831,66480.0
140805,10.0,963,9630.0
140806,1.0,794,794.0
140807,9.0,530,4770.0
140808,29.0,911,26419.0
140809,64.0,974,62336.0
140810,6.0,635,3810.0
140811,4.0,768,3072.0
140812,10.0,537,5370.0
140813,5.0,766,3830.0
140814,18.0,904,16272.0
140815,10.0,708,7080.0
140816,3.0,971,2913.0
140817,36.0,584,21024.0
140818,10.0,823,8230.0
140819,41.0,705,28905.0
140820,10.0,786,7860.0
140821,136.0,785,106760.0
140822,4.0,604,2416.0
140823,142.0,610,86620.0
140824,33.0,909,29997.0
140825,9.0,991,8919.0
140826,14.0,615,8610.0
140827,15.0,671,10065.0
140828,162.0,699,113238.0
140829,40.0,526,21040.0
140830,28.0,557,15596.0
140831,187.0,961,179707.0
140832,1.0,711,711.0
140833,4.0,848,3392.0
140834,28.9,898,25952.2
140835,5.0,815,4075.0
140836,23.0,673,15479.0
140837,20.0,723,14460.0
140838,13.0,620,8060.0
140839,60.0,866,51960.0
140840,1.0,837,837.0
140841,10.0,523,5230.0
140842,13.0,823,10699.0
140843,1.0,834,834.0
140844,7.0,783,5481.0
140845,2.0,654,1308.0
140846,21.0,993,20853.0
140847,1.0,543,543.0
140848,2.0,762,1524.0
140849,11.0,855,9405.0
140850,3.0,676,2028.0
140851,5.0,914,4570.0
140852,7.0,684,4788.0
140853,80.0,676,54080.0
140854,15.0,823,12345.0
140855,2.0,554,1108.0
140856,2.0,641,1282.0
140857,7.0,949,6643.0
140858,9.0,974,8766.0
140859,38.0,798,30324.0
140860,3.0,784,2352.0
140861,60.0,973,58380.0
140862,20.0,508,10160.0
140863,15.0,919,13785.0
140864,40.0,749,29960.0
140865,80.0,869,69520.0
140866,2.0,753,1506.0
140867,85.0,562,47770.0
140868,2.0,923,1846.0
140869,70.0,910,63700.0
140870,11.0,501,5511.0
140871,2.0,633,1266.0
140872,2.0,635,1270.0
140873,20.0,951,19020.0
140874,5.0,905,4525.0
140875,1.0,757,757.0
140876,80.0,965,77200.0
140877,2.0,693,1386.0
140878,60.0,596,35760.0
140879,5.0,893,4465.0
140880,10.0,768,7680.0
140881,30.0,836,25080.0
140882,47.0,584,27448.0
140883,2.0,804,1608.0
140884,158.0,758,119764.0
140885,13.0,725,9425.0
140886,12.0,964,11568.0
140887,15.0,942,14130.0
140888,11.0,558,6138.0
140889,30.0,872,26160.0
140890,3.0,946,2838.0
140891,6.0,979,5874.0
140892,18.0,899,16182.0
140893,5.0,779,3895.0
140894,89.5,646,57817.0
140895,92.0,548,50416.0
140896,5.0,854,4270.0
140897,10.0,905,9050.0
140898,30.0,783,23490.0
140899,1.0,521,521.0
140900,1.0,525,525.0
140901,25.0,831,20775.0
140902,55.0,881,48455.0
140903,26.0,666,17316.0
140904,10.0,503,5030.0
140905,33.0,661,21813.0
140906,10.0,500,5000.0
140907,18.0,986,17748.0
140908,10.0,556,5560.0
140909,10.0,634,6340.0
140910,60.0,742,44520.0
140911,93.0,958,89094.0
140912,89.0,545,48505.0
140913,5.0,735,3675.0
140914,11.0,793,8723.0
140915,10.0,794,7940.0
140916,60.0,636,38160.0
140917,20.0,716,14320.0
140918,50.0,744,37200.0
140919,27.0,708,19116.0
140920,10.0,868,8680.0
140921,21.0,545,11445.0
140922,46.0,560,25760.0
140923,9.0,995,8955.0
140924,60.0,541,32460.0
140925,7.0,857,5999.0
140926,6.0,828,4968.0
140927,3.0,748,2244.0
140928,60.0,798,47880.0
140929,4.0,623,2492.0
140930,16.0,845,13520.0
140931,31.0,500,15500.0
140932,40.0,623,24920.0
140933,76.0,738,56088.0
140934,1.0,820,820.0
140935,9.0,925,8325.0
140936,3.0,567,1701.0
140937,2.0,671,1342.0
140938,27.0,527,14229.0
140939,10.0,593,5930.0
140940,103.0,1000,103000.0
140941,30.0,924,27720.0
140942,25.0,745,18625.0
140943,1.0,881,881.0
140944,20.0,938,18760.0
140945,60.0,740,44400.0
140946,238.0,930,221340.0
140947,537.0,587,315219.0
140948,9.0,633,5697.0
140949,300.0,870,261000.0
140950,22.0,552,12144.0
140951,6.0,586,3516.0
140952,8.0,910,7280.0
140953,15.0,888,13320.0
140954,56.0,555,31080.0
140955,3.0,863,2589.0
140956,29.0,601,17429.0
140957,81.0,686,55566.0
140958,61.0,581,35441.0
140959,30.0,948,28440.0
140960,24.0,724,17376.0
140961,28.0,625,17500.0
140962,16.0,618,9888.0
140963,28.0,980,27440.0
140964,3.0,844,2532.0
140965,2.0,779,1558.0
140966,15.0,937,14055.0
140967,2.0,868,1736.0
140968,91.0,946,86086.0
140969,80.0,784,62720.0
140970,17.0,646,10982.0
140971,5.0,746,3730.0
140972,10.0,785,7850.0
140973,9.0,770,6930.0
140974,20.0,755,15100.0
140975,3.0,935,2805.0
140976,1.0,554,554.0
140977,10.0,688,6880.0
140978,4.0,674,2696.0
140979,5.0,642,3210.0
140980,30.0,704,21120.0
140981,30.0,583,17490.0
140982,4.0,894,3576.0
140983,216.0,564,121824.0
140984,216.0,650,140400.0
140985,100.0,823,82300.0
140986,300.0,660,198000.0
140987,50.0,762,38100.0
140988,5.0,989,4945.0
140989,60.0,843,50580.0
140990,6.0,855,5130.0
140991,1.0,625,625.0
140992,105.0,961,100905.0
140993,6.0,807,4842.0
140994,5.0,952,4760.0
140995,6.0,623,3738.0
140996,1.0,683,683.0
140997,5.0,979,4895.0
140998,339.0,667,226113.0
140999,66.0,636,41976.0
141000,10.0,545,5450.0
141001,1.0,739,739.0
141002,30.0,620,18600.0
141003,5.0,815,4075.0
141004,15.0,545,8175.0
141005,10.0,840,8400.0
141006,2.0,692,1384.0
141007,20.0,654,13080.0
141008,20.0,668,13360.0
141009,20.0,695,13900.0
141010,2.0,577,1154.0
141011,23.0,966,22218.0
141012,9.0,514,4626.0
141013,43.0,708,30444.0
141014,3.0,565,1695.0
141015,3.0,920,2760.0
141016,13.0,695,9035.0
141017,8.0,581,4648.0
141018,3.0,549,1647.0
141019,9.0,774,6966.0
141020,20.0,727,14540.0
141021,3.0,773,2319.0
141022,1.0,715,715.0
141023,75.0,917,68775.0
141024,2.0,747,1494.0
141025,12.0,935,11220.0
141026,2.0,987,1974.0
141027,1.0,990,990.0
141028,1.0,965,965.0
141029,1.0,982,982.0
141030,4.0,963,3852.0
141031,3.0,932,2796.0
141032,1.0,901,901.0
141033,20.0,570,11400.0
141034,1.0,606,606.0
141035,21.0,693,14553.0
141036,348.0,712,247776.0
141037,80.0,679,54320.0
141038,49.0,597,29253.0
141039,16.0,674,10784.0
141040,3.0,975,2925.0
141041,1.0,512,512.0
141042,1.0,633,633.0
141043,20.0,794,15880.0
141044,2.0,577,1154.0
141045,10.0,887,8870.0
141046,21.0,900,18900.0
141047,10.0,723,7230.0
141048,35.0,680,23800.0
141049,7.0,847,5929.0
141050,65.0,800,52000.0
141051,5.0,745,3725.0
141052,1.0,785,785.0
141053,8.0,860,6880.0
141054,6.0,862,5172.0
141055,24.0,796,19104.0
141056,28.0,674,18872.0
141057,6.0,681,4086.0
141058,2.0,921,1842.0
141059,17.0,698,11866.0
141060,7.0,707,4949.0
141061,4.0,715,2860.0
141062,2.0,886,1772.0
141063,5.0,557,2785.0
141064,2.0,831,1662.0
141065,5.0,898,4490.0
141066,10.0,933,9330.0
141067,3.0,716,2148.0
141068,20.0,856,17120.0
141069,50.0,525,26250.0
141070,8.0,512,4096.0
141071,20.0,760,15200.0
141072,61.0,793,48373.0
141073,1.0,821,821.0
141074,3.0,615,1845.0
141075,2.0,912,1824.0
141076,10.0,605,6050.0
141077,1.0,837,837.0
141078,2.0,838,1676.0
141079,9.0,820,7380.0
141080,35.0,910,31850.0
141081,16.0,659,10544.0
141082,1.0,913,913.0
141083,20.0,600,12000.0
141084,1.0,525,525.0
141085,4.0,733,2932.0
141086,21.0,606,12726.0
141087,2.0,903,1806.0
141088,10.0,613,6130.0
141089,6.0,825,4950.0
141090,2.0,978,1956.0
141091,1.0,807,807.0
141092,8.0,561,4488.0
141093,4.0,508,2032.0
141094,2.0,622,1244.0
141095,2.0,586,1172.0
141096,1.0,907,907.0
141097,8.0,797,6376.0
141098,40.0,758,30320.0
141099,5.0,970,4850.0
141100,10.0,564,5640.0
141101,4.0,731,2924.0
141102,1.0,918,918.0
141103,17.0,717,12189.0
141104,3.0,984,2952.0
