TransactionKey,DateKey,SpecieKey,MarketingKey,TermKey,ImporterKey,ExporterKey,Quantity,UnitPrice,TotalPrice
123948,20090111,5971,332,904,1235,1250,12.0,896,10752.0
123949,20180608,5971,335,904,1235,1250,10.0,934,9340.0
123950,20120121,5971,331,904,1232,1063,373.0,601,224173.0
123951,20160726,5974,331,901,1232,1081,1.0,655,655.0
123952,20151215,5972,331,904,1232,1250,100.0,555,55500.0
123953,20160517,5971,331,904,1250,1063,6400.0,680,4352000.0
123954,20171203,5971,331,904,1250,1235,3240.0,963,3120120.0
123955,20110607,5971,338,904,1250,1235,180.0,891,160380.0
123956,20091103,5971,332,904,1250,1247,30.0,715,21450.0
123957,20121111,5975,296,904,1129,1123,1.0,707,707.0
123958,20150808,5976,345,904,1090,1160,45.0,656,29520.0
123959,20101010,5976,346,904,1090,1234,55.0,509,27995.0
123960,20100807,5976,346,904,1249,1160,150.0,978,146700.0
123961,20111028,5976,346,904,1120,1234,55.0,805,44275.0
123962,20100531,5977,346,904,1176,1250,10.0,689,6890.0
123963,20170928,5976,345,904,1250,1160,83.0,601,49883.0
123964,20110301,5976,346,904,1250,1234,304.0,947,287888.0
123965,20110428,5978,346,904,1107,1091,26.0,708,18408.0
123966,20150118,5978,341,904,1120,1026,50.0,648,32400.0
123967,20150423,5978,345,904,1120,1091,24.0,736,17664.0
123968,20150306,5978,341,904,1120,1237,30.0,541,16230.0
123969,20100521,5978,346,904,1120,1234,20.0,800,16000.0
123970,20170927,5978,341,904,1250,1026,585.0,712,416520.0
123971,20091016,5978,346,904,1250,1091,50.0,701,35050.0
123972,20100430,5978,342,904,1250,1237,1271.0,931,1183301.0
123973,20140202,5978,345,904,1250,1237,292.0,551,160892.0
123974,20110326,5978,346,904,1250,1234,10.0,584,5840.0
123975,20180812,5978,324,901,1250,1246,6.0,639,3834.0
123976,20131126,5978,324,903,1250,1246,9.0,563,5067.0
123977,20091121,5979,325,901,1250,1246,12.0,698,8376.0
123978,20140218,5979,324,903,1250,1246,12.0,893,10716.0
123979,20100411,5980,294,904,1152,1101,1.0,831,831.0
123980,20111218,5980,325,903,1250,1141,146.0,775,113150.0
123981,20131207,5981,345,904,1107,1091,9.0,566,5094.0
123982,20121112,5981,341,904,1120,1237,30.0,768,23040.0
123983,20121008,5981,341,904,1250,1026,835.0,807,673845.0
123984,20101208,5981,346,904,1250,1091,43.0,572,24596.0
123985,20170113,5981,341,904,1250,1237,944.0,836,789184.0
123986,20131009,5981,345,904,1250,1237,150.0,844,126600.0
123987,20160913,5982,324,903,1090,1141,2.0,776,1552.0
123988,20181017,5982,324,903,1250,1141,18.0,581,10458.0
123989,20090330,5983,325,903,1250,1141,12.0,588,7056.0
123990,20120927,5984,345,904,1107,1141,10.0,775,7750.0
123991,20121209,5984,345,904,1120,1141,35.0,872,30520.0
123992,20101216,5984,346,904,1250,1141,66.0,706,46596.0
123993,20130328,5985,345,904,1120,1141,16.0,683,10928.0
123994,20130416,5985,345,904,1250,1141,34.0,744,25296.0
123995,20090719,5986,346,904,1107,1141,40.0,723,28920.0
123996,20100127,5986,346,904,1120,1141,16.0,636,10176.0
123997,20161021,5986,337,904,1250,1141,6.0,822,4932.0
123998,20131118,5986,345,904,1250,1141,101.0,546,55146.0
123999,20180902,5987,324,903,1250,1141,9.0,947,8523.0
124000,20090712,5988,346,904,1063,1141,178.0,938,166964.0
124001,20141231,5988,345,904,1223,1141,215.0,577,124055.0
124002,20120501,5988,345,904,1081,1141,10.0,572,5720.0
124003,20120702,5988,345,904,1249,1141,221.0,539,119119.0
124004,20150423,5988,335,904,1107,1063,8.0,757,6056.0
124005,20150817,5988,345,904,1107,1141,283.0,969,274227.0
124006,20111012,5988,346,904,1108,1141,30.0,751,22530.0
124007,20090917,5988,346,904,1120,1141,294.0,708,208152.0
124008,20160323,5988,345,904,1143,1141,20.0,564,11280.0
124009,20170920,5988,345,904,1165,1141,94.0,935,87890.0
124010,20100812,5988,338,904,1250,1141,11.0,880,9680.0
124011,20150301,5988,345,904,1250,1141,455.0,701,318955.0
124012,20100507,5988,325,903,1250,1141,19.0,629,11951.0
124013,20151203,5989,345,904,1063,1141,45.0,750,33750.0
124014,20180823,5989,345,904,1223,1141,50.0,632,31600.0
124015,20110905,5989,346,904,1081,1141,5.0,987,4935.0
124016,20181007,5989,345,904,1249,1141,45.0,926,41670.0
124017,20150612,5989,345,904,1107,1141,120.0,990,118800.0
124018,20130806,5989,345,904,1108,1141,10.0,686,6860.0
124019,20121213,5989,345,904,1120,1141,163.0,539,87857.0
124020,20150305,5989,345,904,1165,1141,24.0,945,22680.0
124021,20160608,5989,337,904,1250,1141,50.0,796,39800.0
124022,20120124,5989,345,904,1250,1141,450.0,725,326250.0
124023,20150120,5989,324,903,1250,1141,21.0,525,11025.0
124024,20180227,5990,331,904,1248,1063,84.0,585,49140.0
124025,20181206,5990,331,904,1012,1111,15.0,872,13080.0
124026,20130125,5991,296,904,1230,1090,3.0,559,1677.0
124027,20141008,5990,331,904,1230,1090,7.0,736,5152.0
124028,20130828,5990,331,904,1049,1250,10.0,666,6660.0
124029,20111007,5990,336,904,1049,1250,10.0,737,7370.0
124030,20170322,5990,345,904,1063,1141,203.0,653,132559.0
124031,20140222,5990,296,904,1090,1230,3.0,694,2082.0
124032,20091216,5990,351,904,1090,1230,1.0,716,716.0
124033,20091103,5992,336,904,1090,1250,6.0,647,3882.0
124034,20111020,5990,336,904,1090,1250,6.0,701,4206.0
124035,20151225,5990,345,904,1223,1141,131.0,916,119996.0
124036,20180320,5990,324,903,1223,1141,1.0,995,995.0
124037,20130819,5990,351,904,1081,1230,1.0,887,887.0
124038,20140812,5990,351,904,1081,1121,4.0,673,2692.0
124039,20180825,5990,345,904,1081,1141,50.0,915,45750.0
124040,20180607,5990,331,904,1249,1108,60.0,789,47340.0
124041,20170326,5990,310,901,1249,1121,2.0,655,1310.0
124042,20150207,5990,345,904,1249,1141,130.0,941,122330.0
124043,20130228,5990,331,904,1107,1063,2064.0,590,1217760.0
124044,20140207,5990,335,904,1107,1063,190.0,893,169670.0
124045,20120428,5990,345,904,1107,1141,342.0,595,203490.0
124046,20090813,5990,332,904,1107,1247,121.0,749,90629.0
124047,20130228,5990,331,904,1107,1250,17.0,752,12784.0
124048,20160416,5990,335,904,1107,1250,17.0,517,8789.0
124049,20160317,5990,345,904,1108,1141,40.0,749,29960.0
124050,20170504,5990,335,904,1111,1250,5.0,638,3190.0
124051,20110821,5990,332,904,1113,1090,9.0,699,6291.0
124052,20170609,5990,331,904,1120,1063,242.0,518,125356.0
124053,20140901,5990,331,904,1120,1090,120.0,815,97800.0
124054,20110515,5990,332,904,1120,1108,212.0,909,192708.0
124055,20090521,5990,346,904,1120,1141,728.0,554,403312.0
124056,20151215,5990,331,904,1120,1247,40.0,647,25880.0
124057,20130102,5990,331,904,1120,1250,44.0,929,40876.0
124058,20090504,5990,336,904,1120,1250,44.0,706,31064.0
124059,20120725,5990,331,904,1127,1090,56.0,652,36512.0
124060,20130303,5990,331,904,1127,1111,20.0,685,13700.0
124061,20090330,5993,332,904,1127,1165,6.0,844,5064.0
124062,20170823,5990,335,904,1136,1017,1.0,561,561.0
124063,20160605,5994,331,904,1152,1250,10.0,781,7810.0
124064,20150721,5990,331,904,1143,1111,75.0,776,58200.0
124065,20150324,5990,345,904,1143,1141,10.0,796,7960.0
124066,20151124,5990,331,904,1143,1247,30.0,799,23970.0
124067,20140428,5990,345,904,1165,1141,60.0,624,37440.0
124068,20111002,5990,332,901,1168,1219,1.0,836,836.0
124069,20150120,5990,204,904,1185,1250,10.0,713,7130.0
124070,20131211,5990,331,904,1185,1250,10.0,715,7150.0
124071,20160302,5990,331,904,1235,1250,4.0,849,3396.0
124072,20130803,5990,335,904,1235,1250,20.0,773,15460.0
124073,20140925,5990,331,904,1232,1063,99.0,755,74745.0
124074,20151104,5990,331,904,1232,1108,91.0,646,58786.0
124075,20100307,5990,284,904,1250,1043,1.0,786,786.0
124076,20101123,5990,332,904,1250,1111,203.0,545,110635.0
124077,20090804,5990,338,904,1250,1141,50.0,527,26350.0
124078,20160226,5990,345,904,1250,1141,1201.0,681,817881.0
124079,20180930,5995,345,904,1250,1247,2.0,921,1842.0
124080,20120108,5990,331,904,1250,1247,8.0,780,6240.0
124081,20170417,5996,345,904,1120,1141,6.0,966,5796.0
124082,20170727,5996,345,904,1250,1141,41.0,576,23616.0
124083,20140708,5997,324,903,1250,1141,4.0,737,2948.0
124084,20120701,5998,345,904,1063,1141,60.0,866,51960.0
124085,20180710,5998,345,904,1223,1141,50.0,958,47900.0
124086,20180511,5998,345,904,1081,1141,5.0,869,4345.0
124087,20140827,5998,345,904,1249,1141,60.0,584,35040.0
124088,20121221,5998,345,904,1107,1141,360.0,559,201240.0
124089,20140105,5998,345,904,1108,1141,10.0,538,5380.0
124090,20130612,5998,345,904,1120,1141,132.0,710,93720.0
124091,20120504,5998,345,904,1165,1141,36.0,921,33156.0
124092,20090913,5998,346,904,1250,1141,429.0,945,405405.0
124093,20170704,5998,324,903,1250,1141,8.0,832,6656.0
124094,20110530,5999,325,901,1090,1141,1.0,632,632.0
124095,20170826,5999,324,903,1090,1141,5.0,985,4925.0
124096,20090429,6000,325,901,1090,1141,2.0,519,1038.0
124097,20090304,6000,325,903,1090,1141,2.0,875,1750.0
124098,20140115,6000,345,904,1250,1141,82.0,953,78146.0
124099,20150113,6000,324,903,1250,1141,2.0,720,1440.0
124100,20100709,6001,325,901,1250,1246,2.0,621,1242.0
124101,20090228,6001,325,903,1250,1246,1.0,753,753.0
124102,20150801,6002,331,904,1090,1124,904.0,769,695176.0
124103,20100829,6002,332,904,1223,1124,150.0,785,117750.0
124104,20180223,6002,331,904,1249,1124,20.0,979,19580.0
124105,20170214,6002,331,904,1107,1124,142.0,548,77816.0
124106,20090319,6002,332,906,1107,1124,50.0,510,25500.0
124107,20170213,6003,331,904,1113,1090,12.0,858,10296.0
124108,20170624,6003,331,904,1120,1090,40.0,884,35360.0
124109,20170724,6002,331,904,1232,1124,30.0,733,21990.0
124110,20090704,6004,346,904,1107,1234,34.0,967,32878.0
124111,20131115,6004,345,904,1120,1234,30.0,908,27240.0
124112,20100706,6005,346,904,1176,1250,30.0,945,28350.0
124113,20180621,6004,345,904,1250,1234,265.0,648,171720.0
124114,20101213,6006,346,904,1120,1234,20.0,921,18420.0
124115,20130626,6006,345,904,1250,1234,90.0,947,85230.0
124116,20131004,6007,324,901,1250,1246,2.0,643,1286.0
124117,20170703,6007,324,903,1250,1246,1.0,679,679.0
124118,20120810,6008,345,904,1250,1141,2.0,771,1542.0
124119,20121225,6008,324,903,1250,1141,8.0,846,6768.0
124120,20130118,6009,345,904,1090,1234,12.0,703,8436.0
124121,20160129,6009,345,904,1120,1234,24.0,500,12000.0
124122,20170222,6009,345,904,1250,1234,30.0,849,25470.0
124123,20130622,6010,324,901,1250,1246,38.0,581,22078.0
124124,20161007,6010,324,903,1250,1246,39.0,784,30576.0
124125,20111220,6011,346,904,1090,1042,50.0,667,33350.0
124126,20151222,6011,345,904,1120,1042,10.0,948,9480.0
124127,20140403,6011,335,904,1120,1100,10.0,653,6530.0
124128,20151026,6011,335,904,1250,1072,32.0,876,28032.0
124129,20180914,6011,337,904,1250,1072,36.0,818,29448.0
124130,20100926,6012,346,904,1120,1234,20.0,606,12120.0
124131,20170103,6012,345,904,1250,1234,25.0,637,15925.0
124132,20171009,6013,331,904,1090,1124,900.0,773,695700.0
124133,20110419,6013,332,904,1223,1124,300.0,627,188100.0
124134,20180505,6013,331,904,1249,1124,15.0,887,13305.0
124135,20130829,6013,331,904,1107,1124,170.0,752,127840.0
124136,20180922,6014,331,904,1120,1090,40.0,632,25280.0
124137,20171111,6013,331,904,1120,1124,200.0,821,164200.0
124138,20120331,6014,331,904,1250,1090,40.0,779,31160.0
124139,20100608,6013,325,901,1250,1246,2.0,681,1362.0
124140,20140331,6013,324,903,1250,1246,10.0,759,7590.0
124141,20100606,6015,332,904,1230,1090,2.0,648,1296.0
124142,20120629,6015,331,904,1090,1124,540.0,803,433620.0
124143,20090115,6015,332,904,1223,1124,700.0,770,539000.0
124144,20161118,6015,331,904,1249,1124,290.0,590,171100.0
124145,20120608,6015,331,904,1107,1124,470.0,809,380230.0
124146,20170529,6016,331,904,1113,1090,3.0,504,1512.0
124147,20100923,6016,332,904,1120,1043,7.0,978,6846.0
124148,20171030,6016,331,904,1120,1090,20.0,613,12260.0
124149,20091011,6015,332,904,1120,1124,80.0,899,71920.0
124150,20140411,6015,331,904,1250,1124,110.0,890,97900.0
124151,20150630,6015,324,903,1250,1246,9.0,674,6066.0
124152,20100128,6017,325,901,1250,1246,2.0,776,1552.0
124153,20130711,6017,324,903,1250,1246,3.0,960,2880.0
124154,20151222,6018,331,904,1248,1107,20.0,904,18080.0
124155,20150901,6019,345,904,1049,1250,4.0,766,3064.0
124156,20150102,6020,331,904,1090,1124,1210.0,654,791340.0
124157,20110201,6020,346,904,1090,1234,20.0,804,16080.0
124158,20120519,6020,331,904,1223,1124,2100.0,870,1827000.0
124159,20140830,6018,331,904,1081,1250,6.0,582,3492.0
124160,20100125,6020,332,904,1249,1124,490.0,692,339080.0
124161,20100503,6020,332,904,1107,1124,4342.0,917,3981614.0
124162,20160919,6018,331,904,1113,1090,9.0,621,5589.0
124163,20120907,6018,331,904,1120,1043,10.0,508,5080.0
124164,20181003,6018,331,904,1120,1090,124.0,736,91264.0
124165,20090730,6018,332,904,1120,1107,300.0,734,220200.0
124166,20181017,6020,331,904,1120,1124,520.0,728,378560.0
124167,20170225,6020,331,904,1120,1250,15.0,973,14595.0
124168,20160826,6020,335,904,1120,1250,15.0,781,11715.0
124169,20180812,6018,331,904,1127,1090,3.0,560,1680.0
124170,20100330,6018,332,904,1127,1107,30.0,690,20700.0
124171,20171014,6020,335,904,1152,1250,100.0,654,65400.0
124172,20100813,6019,346,904,1176,1250,10.0,537,5370.0
124173,20150628,6018,331,904,1193,1250,6.0,734,4404.0
124174,20110607,6020,332,904,1232,1124,294.0,949,279006.0
124175,20110629,6020,332,927,1232,1124,100.0,623,62300.0
124176,20140524,6018,331,904,1250,1090,20.0,510,10200.0
124177,20160430,6020,331,904,1250,1124,175.0,789,138075.0
124178,20101024,6020,346,904,1250,1234,20.0,512,10240.0
124179,20101001,6021,346,904,1165,1246,198.0,536,106128.0
124180,20160529,6022,345,904,1250,1165,32.0,811,25952.0
124181,20090930,6021,325,901,1250,1246,2.0,545,1090.0
124182,20111208,6021,325,903,1250,1246,8.0,721,5768.0
124183,20130206,6023,331,904,1230,1090,1.0,816,816.0
124184,20170616,6023,345,904,1090,1160,37.0,727,26899.0
124185,20111214,6023,346,904,1090,1234,36.0,762,27432.0
124186,20100816,6023,346,904,1249,1160,41.0,834,34194.0
124187,20100513,6023,346,904,1107,1234,28.0,832,23296.0
124188,20121122,6023,345,904,1120,1234,35.0,688,24080.0
124189,20150329,6024,345,904,1127,1250,3.0,714,2142.0
124190,20121128,6024,345,904,1176,1250,10.0,850,8500.0
124191,20170213,6023,345,904,1250,1160,70.0,991,69370.0
124192,20160929,6023,345,904,1250,1234,153.0,524,80172.0
124193,20120312,6025,335,904,1120,1100,79.0,612,48348.0
124194,20091203,6025,336,904,1250,1072,74.0,894,66156.0
124195,20090806,6025,338,904,1250,1072,45.0,744,33480.0
124196,20160807,6026,345,904,1024,1042,5.0,690,3450.0
124197,20140624,6027,345,904,1120,1042,20.0,816,16320.0
124198,20180107,6027,337,904,1250,1072,25.0,664,16600.0
124199,20090411,6028,336,904,1120,1100,90.0,548,49320.0
124200,20090726,6028,336,904,1250,1072,228.0,500,114000.0
124201,20110115,6029,346,904,1090,1234,62.0,864,53568.0
124202,20090919,6029,346,904,1120,1234,10.0,749,7490.0
124203,20090217,6029,346,904,1250,1234,50.0,795,39750.0
124204,20091106,6029,325,903,1250,1246,19.0,529,10051.0
124205,20180504,6030,345,904,1250,1234,13.0,551,7163.0
124206,20150210,6031,345,904,1120,1042,20.0,663,13260.0
124207,20150416,6031,335,904,1120,1100,48.0,981,47088.0
124208,20100112,6031,338,904,1250,1072,94.0,768,72192.0
124209,20130208,6032,296,904,1043,1250,1.0,677,677.0
124210,20160716,6032,331,904,1043,1250,1.0,614,614.0
124211,20140625,6033,324,903,1090,1250,1.0,539,539.0
124212,20171125,6032,331,904,1120,1118,10.0,818,8180.0
124213,20140323,6032,335,904,1213,1111,10.0,758,7580.0
124214,20120630,6034,351,904,1250,1043,1.0,737,737.0
124215,20180116,6035,372,903,1188,1205,867.0,513,444771.0
124216,20111119,6036,351,904,1017,1230,1.0,607,607.0
124217,20180606,6036,331,904,1230,1024,3.0,723,2169.0
124218,20090126,6036,351,904,1108,1230,1.0,940,940.0
124219,20161113,6036,351,904,1123,1254,4.0,526,2104.0
124220,20110503,6036,351,904,1188,1230,1.0,834,834.0
124221,20170130,6037,327,967,1120,1112,380.0,783,297540.0
124222,20101222,6038,325,903,1090,1183,2.0,784,1568.0
124223,20101225,6038,371,903,1090,1183,1.0,642,642.0
124224,20161008,6038,331,904,1120,1253,8.0,868,6944.0
124225,20160604,6038,324,903,1250,1184,2.0,962,1924.0
124226,20121110,6039,331,904,1043,1165,3.0,987,2961.0
124227,20150118,6040,296,904,1252,1118,1.0,837,837.0
124228,20150314,6041,345,931,1248,1118,1.0,600,600.0
124229,20140116,6042,345,931,1248,1118,28.0,639,17892.0
124230,20100901,6043,346,931,1248,1118,339.0,966,327474.0
124231,20171015,6043,345,931,1248,1128,1.0,731,731.0
124232,20180819,6043,345,931,1248,1190,16.0,749,11984.0
124233,20150122,6043,345,931,1248,1252,4.0,711,2844.0
124234,20140907,6041,345,931,1016,1249,4.0,503,2012.0
124235,20141106,6043,345,931,1016,1118,8.0,543,4344.0
124236,20120625,6041,345,931,1014,1250,5.0,853,4265.0
124237,20170210,6043,345,931,1018,1118,10.0,583,5830.0
124238,20170523,6043,345,931,1034,1118,5.0,928,4640.0
124239,20161201,6044,345,904,1043,1111,10.0,733,7330.0
124240,20180929,6041,345,931,1043,1118,78.0,837,65286.0
124241,20160207,6043,345,931,1043,1118,32.0,723,23136.0
124242,20180602,6041,345,931,1230,1081,202.0,677,136754.0
124243,20131006,6041,331,931,1230,1118,33.0,805,26565.0
124244,20150208,6041,345,931,1230,1118,876.0,502,439752.0
124245,20120423,6041,345,931,1230,1155,4.0,662,2648.0
124246,20150127,6041,345,917,1050,1230,7.0,812,5684.0
124247,20140319,6041,345,931,1050,1230,118.0,672,79296.0
124248,20100829,6041,346,931,1050,1223,2.0,726,1452.0
124249,20130831,6043,345,931,1050,1223,2.0,992,1984.0
124250,20130605,6041,345,931,1050,1081,1.0,531,531.0
124251,20090324,6041,346,931,1050,1249,1.0,578,578.0
124252,20160808,6041,335,904,1050,1111,1450.0,869,1260050.0
124253,20120913,6041,345,904,1050,1111,18.0,645,11610.0
124254,20120223,6044,331,904,1050,1111,50000.0,899,44950000.0
124255,20131110,6044,335,904,1050,1111,3250.0,574,1865500.0
124256,20111207,6044,332,915,1050,1111,28907.0,677,19570039.0
124257,20180120,6044,345,915,1050,1111,45161.0,598,27006278.0
124258,20110806,6041,282,931,1050,1118,1.0,613,613.0
124259,20140413,6041,292,931,1050,1118,8.0,880,7040.0
124260,20170314,6041,345,931,1050,1118,2.0,678,1356.0
124261,20130712,6043,292,931,1050,1118,2.0,509,1018.0
124262,20110410,6043,346,931,1050,1118,15.0,672,10080.0
124263,20100312,6044,346,904,1063,1111,36.0,942,33912.0
124264,20120110,6041,331,931,1223,1248,7.0,588,4116.0
124265,20100330,6043,346,931,1223,1248,4.0,906,3624.0
124266,20161011,6044,345,906,1223,1111,2000.0,896,1792000.0
124267,20151230,6041,345,931,1223,1213,1.0,703,703.0
124268,20170621,6041,331,931,1081,1230,31.0,673,20863.0
124269,20131012,6041,345,931,1081,1230,567.0,982,556794.0
124270,20160826,6041,345,906,1081,1230,20.0,627,12540.0
124271,20120918,6041,345,931,1081,1155,4.0,805,3220.0
124272,20160820,6041,345,931,1081,1250,12.0,519,6228.0
124273,20090317,6044,346,904,1249,1111,10.0,567,5670.0
124274,20130214,6041,345,917,1107,1230,32.0,604,19328.0
124275,20090616,6041,346,931,1107,1230,98.0,851,83398.0
124276,20171027,6041,345,931,1107,1223,2.0,986,1972.0
124277,20140718,6044,345,915,1107,1111,32200.0,600,19320000.0
124278,20101124,6041,346,931,1107,1118,2.0,743,1486.0
124279,20150326,6043,345,917,1107,1118,3.0,897,2691.0
124280,20161211,6043,345,931,1107,1118,9.0,846,7614.0
124281,20100916,6041,346,906,1107,1213,20.0,621,12420.0
124282,20180822,6041,345,931,1111,1118,10.0,981,9810.0
124283,20180915,6043,345,931,1118,1248,12.0,521,6252.0
124284,20100517,6044,346,906,1118,1111,3000.0,885,2655000.0
124285,20110527,6041,346,931,1118,1128,1.0,740,740.0
124286,20110502,6043,346,931,1118,1128,4.0,968,3872.0
124287,20180506,6041,345,931,1118,1155,8.0,548,4384.0
124288,20150531,6043,345,931,1118,1190,44.0,934,41096.0
124289,20151227,6041,345,931,1118,1250,2.0,506,1012.0
124290,20131113,6043,345,931,1118,1250,17.0,908,15436.0
124291,20110624,6041,346,931,1120,1230,29.0,844,24476.0
124292,20130626,6041,345,931,1120,1223,2.0,540,1080.0
124293,20090820,6044,346,904,1120,1111,160.0,956,152960.0
124294,20111203,6041,293,931,1120,1118,1.0,897,897.0
124295,20121103,6041,345,931,1120,1118,152.0,598,90896.0
124296,20170815,6043,345,931,1120,1118,92.0,745,68540.0
124297,20160818,6041,345,931,1120,1258,11.0,840,9240.0
124298,20180530,6044,331,904,1120,1258,20.0,743,14860.0
124299,20120406,6044,345,904,1127,1111,19.0,692,13148.0
124300,20160426,6041,292,931,1127,1118,1.0,744,744.0
124301,20170115,6041,345,931,1127,1118,16.0,847,13552.0
124302,20120417,6043,292,931,1127,1118,2.0,587,1174.0
124303,20130927,6043,345,931,1128,1248,3.0,506,1518.0
124304,20100101,6043,293,931,1128,1118,2.0,993,1986.0
124305,20160419,6043,345,931,1128,1118,166.0,972,161352.0
124306,20130112,6043,345,931,1128,1190,8.0,823,6584.0
124307,20090810,6041,293,931,1123,1118,1.0,879,879.0
124308,20100609,6043,346,931,1132,1118,18.0,571,10278.0
124309,20120201,6041,345,931,1155,1081,44.0,508,22352.0
124310,20120829,6043,345,931,1139,1118,6.0,862,5172.0
124311,20140102,6041,345,906,1152,1118,5166.0,832,4298112.0
