SpecieID,AppClass,Taxon,Class,Order_Info,Family,Genus,Origin
8174,II,Calanthe spp.,,Orchidales,Orchidaceae,Calanthe,
8175,II,Calanthe spp.,,Orchidales,Orchidaceae,Calanthe,NC
8176,II,Calanthe abbreviata,,Orchidales,Orchidaceae,Calanthe,
8177,II,Calanthe angustifolia,,Orchidales,Orchidaceae,Calanthe,
8178,II,Calanthe argenteostriata,,Orchidales,Orchidaceae,Calanthe,
8179,II,Calanthe aristulifera,,Orchidales,Orchidaceae,Calanthe,
8180,II,Calanthe balansae,,Orchidales,Orchidaceae,Calanthe,NC
8181,II,Calanthe balansae,,Orchidales,Orchidaceae,Calanthe,
8182,II,Calanthe biloba,,Orchidales,Orchidaceae,Calanthe,
8183,II,Calanthe brevicornu,,Orchidales,Orchidaceae,Calanthe,
8184,II,Calanthe cardioglossa,,Orchidales,Orchidaceae,Calanthe,
8185,II,Calanthe ceciliae,,Orchidales,Orchidaceae,Calanthe,
8186,II,Calanthe chloroleuca,,Orchidales,Orchidaceae,Calanthe,
8187,II,Calanthe conspicua,,Orchidales,Orchidaceae,Calanthe,
8188,II,Calanthe davaensis,,Orchidales,Orchidaceae,Calanthe,
8189,II,Calanthe discolor,,Orchidales,Orchidaceae,Calanthe,
8190,II,Calanthe halconensis,,Orchidales,Orchidaceae,Calanthe,
8191,II,Calanthe hennisii,,Orchidales,Orchidaceae,Calanthe,
8192,II,Calanthe herbacea,,Orchidales,Orchidaceae,Calanthe,
8193,II,Calanthe hybrid,,Orchidales,Orchidaceae,Calanthe,
8194,II,Calanthe izu-insularis,,Orchidales,Orchidaceae,Calanthe,
8195,II,Calanthe madagascariensis,,Orchidales,Orchidaceae,Calanthe,
8196,II,Calanthe mannii,,Orchidales,Orchidaceae,Calanthe,
8197,II,Calanthe maquilingensis,,Orchidales,Orchidaceae,Calanthe,
8198,II,Calanthe mcgregorii,,Orchidales,Orchidaceae,Calanthe,
8199,II,Calanthe mindorensis,,Orchidales,Orchidaceae,Calanthe,
8200,II,Calanthe nipponica,,Orchidales,Orchidaceae,Calanthe,
8201,II,Calanthe puberula,,Orchidales,Orchidaceae,Calanthe,
8202,II,Calanthe pulchra,,Orchidales,Orchidaceae,Calanthe,
8203,II,Calanthe reflexa,,Orchidales,Orchidaceae,Calanthe,
8204,II,Calanthe rosea,,Orchidales,Orchidaceae,Calanthe,
8205,II,Calanthe rubens,,Orchidales,Orchidaceae,Calanthe,
8206,II,Calanthe striata,,Orchidales,Orchidaceae,Calanthe,
8207,II,Calanthe sylvatica,,Orchidales,Orchidaceae,Calanthe,
8208,II,Calanthe tricarinata,,Orchidales,Orchidaceae,Calanthe,
8209,II,Calanthe triplicata,,Orchidales,Orchidaceae,Calanthe,
8210,II,Calanthe triplicata,,Orchidales,Orchidaceae,Calanthe,NC
8211,II,Calanthe ventilabrum,,Orchidales,Orchidaceae,Calanthe,NC
8212,II,Calanthe ventilabrum,,Orchidales,Orchidaceae,Calanthe,
8213,II,Calanthe vestita,,Orchidales,Orchidaceae,Calanthe,
8214,II,Camaridium spp.,,Orchidales,Orchidaceae,Camaridium,
8215,II,Camaridium insolitum,,Orchidales,Orchidaceae,Camaridium,
8216,II,Campylocentrum spp.,,Orchidales,Orchidaceae,Campylocentrum,
8217,II,Campylocentrum arizae-juliae,,Orchidales,Orchidaceae,Campylocentrum,
8218,II,Capanemia spp.,,Orchidales,Orchidaceae,Capanemia,
8219,II,Catasetum spp.,,Orchidales,Orchidaceae,Catasetum,
8220,II,Catasetum aculeatum,,Orchidales,Orchidaceae,Catasetum,
8221,II,Catasetum albovirens,,Orchidales,Orchidaceae,Catasetum,
8222,II,Catasetum atratum,,Orchidales,Orchidaceae,Catasetum,
8223,II,Catasetum barbatum,,Orchidales,Orchidaceae,Catasetum,
8224,II,Catasetum bicolor,,Orchidales,Orchidaceae,Catasetum,
8225,II,Catasetum blackii,,Orchidales,Orchidaceae,Catasetum,
8226,II,Catasetum callosum,,Orchidales,Orchidaceae,Catasetum,
8227,II,Catasetum cernuum,,Orchidales,Orchidaceae,Catasetum,
8228,II,Catasetum complanatum,,Orchidales,Orchidaceae,Catasetum,
8229,II,Catasetum confusum,,Orchidales,Orchidaceae,Catasetum,
8230,II,Catasetum cristatum,,Orchidales,Orchidaceae,Catasetum,
8231,II,Catasetum denticulatum,,Orchidales,Orchidaceae,Catasetum,
8232,II,Catasetum discolor,,Orchidales,Orchidaceae,Catasetum,
8233,II,Catasetum expansum,,Orchidales,Orchidaceae,Catasetum,
8234,II,Catasetum fimbriatum,,Orchidales,Orchidaceae,Catasetum,
8235,II,Catasetum galeritum,,Orchidales,Orchidaceae,Catasetum,
8236,II,Catasetum gnomus,,Orchidales,Orchidaceae,Catasetum,
8237,II,Catasetum hybrid,,Orchidales,Orchidaceae,Catasetum,
8238,II,Catasetum hybrid,,Orchidales,Orchidaceae,Catasetum,DE
8239,II,Catasetum incurvum,,Orchidales,Orchidaceae,Catasetum,
8240,II,Catasetum juruense,,Orchidales,Orchidaceae,Catasetum,
8241,II,Catasetum longifolium,,Orchidales,Orchidaceae,Catasetum,
8242,II,Catasetum macrocarpum,,Orchidales,Orchidaceae,Catasetum,
8243,II,Catasetum macroglossum,,Orchidales,Orchidaceae,Catasetum,
8244,II,Catasetum maculatum,,Orchidales,Orchidaceae,Catasetum,
8245,II,Catasetum napoense,,Orchidales,Orchidaceae,Catasetum,
8246,II,Catasetum ochraceum,,Orchidales,Orchidaceae,Catasetum,
8247,II,Catasetum osculatum,,Orchidales,Orchidaceae,Catasetum,
8248,II,Catasetum pileatum,,Orchidales,Orchidaceae,Catasetum,
8249,II,Catasetum rectangulare,,Orchidales,Orchidaceae,Catasetum,
8250,II,Catasetum rooseveltianum,,Orchidales,Orchidaceae,Catasetum,
8251,II,Catasetum saccatum,,Orchidales,Orchidaceae,Catasetum,
8252,II,Catasetum schmidtianum,,Orchidales,Orchidaceae,Catasetum,
8253,II,Catasetum schunkei,,Orchidales,Orchidaceae,Catasetum,
8254,II,Catasetum spitzii,,Orchidales,Orchidaceae,Catasetum,
8255,II,Catasetum stevensonii,,Orchidales,Orchidaceae,Catasetum,
8256,II,Catasetum tabulare,,Orchidales,Orchidaceae,Catasetum,
8257,II,Catasetum tenebrosum,,Orchidales,Orchidaceae,Catasetum,
8258,II,Catasetum transversicallosum,,Orchidales,Orchidaceae,Catasetum,
8259,II,Catasetum tuberculatum,,Orchidales,Orchidaceae,Catasetum,
8260,II,Catasetum vinaceum,,Orchidales,Orchidaceae,Catasetum,
8261,II,Catasetum viridiflavum,,Orchidales,Orchidaceae,Catasetum,
8262,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,
8263,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,DE
8264,II,Cattleya aclandiae,,Orchidales,Orchidaceae,Cattleya,
8265,II,Cattleya amethystoglossa,,Orchidales,Orchidaceae,Cattleya,
8266,II,Cattleya araguaiensis,,Orchidales,Orchidaceae,Cattleya,
8267,II,Cattleya aurantiaca,,Orchidales,Orchidaceae,Cattleya,
8268,II,Cattleya aurantiaca,,Orchidales,Orchidaceae,Cattleya,DE
8269,II,Cattleya aurea,,Orchidales,Orchidaceae,Cattleya,
8270,II,Cattleya bicolor,,Orchidales,Orchidaceae,Cattleya,
8271,II,Cattleya bowringiana,,Orchidales,Orchidaceae,Cattleya,
8272,II,Cattleya candida,,Orchidales,Orchidaceae,Cattleya,
8273,II,Cattleya deckeri,,Orchidales,Orchidaceae,Cattleya,
8274,II,Cattleya dowiana,,Orchidales,Orchidaceae,Cattleya,
8275,II,Cattleya eldorado,,Orchidales,Orchidaceae,Cattleya,
8276,II,Cattleya elongata,,Orchidales,Orchidaceae,Cattleya,
8277,II,Cattleya forbesii,,Orchidales,Orchidaceae,Cattleya,
8278,II,Cattleya forbesii,,Orchidales,Orchidaceae,Cattleya,DE
8279,II,Cattleya gaskelliana,,Orchidales,Orchidaceae,Cattleya,
8280,II,Cattleya granulosa,,Orchidales,Orchidaceae,Cattleya,
8281,II,Cattleya guttata,,Orchidales,Orchidaceae,Cattleya,
8282,II,Cattleya guttata,,Orchidales,Orchidaceae,Cattleya,DE
8283,II,Cattleya harrisoniana,,Orchidales,Orchidaceae,Cattleya,
8284,II,Cattleya hybrid,,Orchidales,Orchidaceae,Cattleya,
8285,II,Cattleya hybrid,,Orchidales,Orchidaceae,Cattleya,DE
8286,II,Cattleya intermedia,,Orchidales,Orchidaceae,Cattleya,
8287,II,Cattleya intermedia,,Orchidales,Orchidaceae,Cattleya,DE
8288,II,Cattleya iricolor,,Orchidales,Orchidaceae,Cattleya,
8289,II,Cattleya jenmanii,,Orchidales,Orchidaceae,Cattleya,
8290,II,Cattleya kerrii,,Orchidales,Orchidaceae,Cattleya,
8291,II,Cattleya labiata,,Orchidales,Orchidaceae,Cattleya,
8292,II,Cattleya lawrenceana,,Orchidales,Orchidaceae,Cattleya,
8293,II,Cattleya leopoldii,,Orchidales,Orchidaceae,Cattleya,
8294,II,Cattleya loddigesii,,Orchidales,Orchidaceae,Cattleya,
8295,II,Cattleya lueddemanniana,,Orchidales,Orchidaceae,Cattleya,
8296,II,Cattleya lueddemanniana,,Orchidales,Orchidaceae,Cattleya,DE
8297,II,Cattleya luteola,,Orchidales,Orchidaceae,Cattleya,
8298,II,Cattleya maxima,,Orchidales,Orchidaceae,Cattleya,
8299,II,Cattleya mendelii,,Orchidales,Orchidaceae,Cattleya,
8300,II,Cattleya milleri,,Orchidales,Orchidaceae,Cattleya,
8301,II,Cattleya mooreana,,Orchidales,Orchidaceae,Cattleya,
8302,II,Cattleya mossiae,,Orchidales,Orchidaceae,Cattleya,
8303,II,Cattleya mossiae,,Orchidales,Orchidaceae,Cattleya,DE
8304,II,Cattleya nobilior,,Orchidales,Orchidaceae,Cattleya,
8305,II,Cattleya percivaliana,,Orchidales,Orchidaceae,Cattleya,
8306,II,Cattleya percivaliana,,Orchidales,Orchidaceae,Cattleya,DE
8307,II,Cattleya porphyroglossa,,Orchidales,Orchidaceae,Cattleya,
8308,II,Cattleya rex,,Orchidales,Orchidaceae,Cattleya,
8309,II,Cattleya schilleriana,,Orchidales,Orchidaceae,Cattleya,
8310,II,Cattleya schilleriana,,Orchidales,Orchidaceae,Cattleya,DE
8311,II,Cattleya schofeldiana,,Orchidales,Orchidaceae,Cattleya,
8312,II,Cattleya skinneri,,Orchidales,Orchidaceae,Cattleya,
8313,II,Cattleya tenuis,,Orchidales,Orchidaceae,Cattleya,
8314,II,Cattleya trianaei,,Orchidales,Orchidaceae,Cattleya,
8315,II,Cattleya velutina,,Orchidales,Orchidaceae,Cattleya,
8316,II,Cattleya violacea,,Orchidales,Orchidaceae,Cattleya,
8317,II,Cattleya walkeriana,,Orchidales,Orchidaceae,Cattleya,
8318,II,Cattleya warneri,,Orchidales,Orchidaceae,Cattleya,
8319,II,Cattleya warscewiczii,,Orchidales,Orchidaceae,Cattleya,
8320,II,Cattleyopsis ortgiesiana,,Orchidales,Orchidaceae,Cattleyopsis,
8321,II,Caucaea spp.,,Orchidales,Orchidaceae,Caucaea,
8322,II,Caularthron spp.,,Orchidales,Orchidaceae,Caularthron,
8323,II,Caularthron bicornutum,,Orchidales,Orchidaceae,Caularthron,
8324,II,Caularthron bilamellatum,,Orchidales,Orchidaceae,Caularthron,
8325,II,Cephalantheropsis obcordata,,Orchidales,Orchidaceae,Cephalantheropsis,
8326,II,Ceratocentron spp.,,Orchidales,Orchidaceae,Ceratocentron,
8327,II,Ceratocentron fesselii,,Orchidales,Orchidaceae,Ceratocentron,
8328,II,Ceratostylis spp.,,Orchidales,Orchidaceae,Ceratostylis,
8329,II,Ceratostylis crassifolia,,Orchidales,Orchidaceae,Ceratostylis,
8330,II,Ceratostylis eriaeoides,,Orchidales,Orchidaceae,Ceratostylis,
8331,II,Ceratostylis heterophylla,,Orchidales,Orchidaceae,Ceratostylis,
8332,II,Ceratostylis mindanaensis,,Orchidales,Orchidaceae,Ceratostylis,
8333,II,Ceratostylis retisquama,,Orchidales,Orchidaceae,Ceratostylis,
8334,II,Ceratostylis senilis,,Orchidales,Orchidaceae,Ceratostylis,
8335,II,Ceratostylis subulata,,Orchidales,Orchidaceae,Ceratostylis,
8336,II,Changnienia amoena,,Orchidales,Orchidaceae,Changnienia,
8337,II,Chaubardia spp.,,Orchidales,Orchidaceae,Chaubardia,
8338,II,Chaubardia heteroclita,,Orchidales,Orchidaceae,Chaubardia,
8339,II,Chaubardia klugii,,Orchidales,Orchidaceae,Chaubardia,
8340,II,Chaubardiella spp.,,Orchidales,Orchidaceae,Chaubardiella,
8341,II,Chaubardiella hirtzii,,Orchidales,Orchidaceae,Chaubardiella,
8342,II,Cheirostylis spp.,,Orchidales,Orchidaceae,Cheirostylis,
8343,II,Cheirostylis nuda,,Orchidales,Orchidaceae,Cheirostylis,
8344,II,Chelonistele spp.,,Orchidales,Orchidaceae,Chelonistele,DE
8345,II,Chelonistele sulphurea,,Orchidales,Orchidaceae,Chelonistele,
8346,II,Chiloschista spp.,,Orchidales,Orchidaceae,Chiloschista,
8347,II,Chiloschista spp.,,Orchidales,Orchidaceae,Chiloschista,DE
8348,II,Chiloschista hybrid,,Orchidales,Orchidaceae,Chiloschista,TH
8349,II,Chiloschista javanica,,Orchidales,Orchidaceae,Chiloschista,
8350,II,Chiloschista rodriguezii,,Orchidales,Orchidaceae,Chiloschista,
8351,II,Chiloschista segawae,,Orchidales,Orchidaceae,Chiloschista,
8352,II,Chiloschista usneoides,,Orchidales,Orchidaceae,Chiloschista,
8353,II,Chondrorhyncha spp.,,Orchidales,Orchidaceae,Chondrorhyncha,
8354,II,Chondrorhyncha hirtzii,,Orchidales,Orchidaceae,Chondrorhyncha,
8355,II,Chondrorhyncha lendyana,,Orchidales,Orchidaceae,Chondrorhyncha,
8356,II,Chondrorhyncha picta,,Orchidales,Orchidaceae,Chondrorhyncha,
8357,II,Chondroscaphe spp.,,Orchidales,Orchidaceae,Chondroscaphe,
8358,II,Christensonella spp.,,Orchidales,Orchidaceae,Christensonella,
8359,II,Christensonella subulifolia,,Orchidales,Orchidaceae,Christensonella,
8360,II,Christensonia vietnamica,,Orchidales,Orchidaceae,Christensonia,
8361,II,Chroniochilus spp.,,Orchidales,Orchidaceae,Chroniochilus,
8362,II,Chroniochilus virescens,,Orchidales,Orchidaceae,Chroniochilus,
8363,II,Chysis spp.,,Orchidales,Orchidaceae,Chysis,DE
8364,II,Chysis spp.,,Orchidales,Orchidaceae,Chysis,
8365,II,Chysis aurea,,Orchidales,Orchidaceae,Chysis,
8366,II,Chysis bractescens,,Orchidales,Orchidaceae,Chysis,DE
8367,II,Chysis bractescens,,Orchidales,Orchidaceae,Chysis,
8368,II,Chysis bruennowiana,,Orchidales,Orchidaceae,Chysis,
8369,II,Chysis limminghei,,Orchidales,Orchidaceae,Chysis,
8370,II,Chytroglossa spp.,,Orchidales,Orchidaceae,Chytroglossa,
8371,II,Cirrhopetalum spp.,,Orchidales,Orchidaceae,Cirrhopetalum,
8372,II,Cischweinfia spp.,,Orchidales,Orchidaceae,Cischweinfia,DE
8373,II,Cischweinfia spp.,,Orchidales,Orchidaceae,Cischweinfia,
8374,II,Cischweinfia parva,,Orchidales,Orchidaceae,Cischweinfia,
8375,II,Cischweinfia rostrata,,Orchidales,Orchidaceae,Cischweinfia,
8376,II,Cleisocentron spp.,,Orchidales,Orchidaceae,Cleisocentron,
8377,II,Cleisocentron gokusingii,,Orchidales,Orchidaceae,Cleisocentron,
8378,II,Cleisostoma spp.,,Orchidales,Orchidaceae,Cleisostoma,
8379,II,Cleisostoma crochetii,,Orchidales,Orchidaceae,Cleisostoma,
8380,II,Cleisostoma discolor,,Orchidales,Orchidaceae,Cleisostoma,
8381,II,Cleisostoma racemiferum,,Orchidales,Orchidaceae,Cleisostoma,
8382,II,Cleisostoma simondii,,Orchidales,Orchidaceae,Cleisostoma,
8383,II,Cleisostoma subulatum,,Orchidales,Orchidaceae,Cleisostoma,
8384,II,Cleisostoma williamsonii,,Orchidales,Orchidaceae,Cleisostoma,
8385,II,Clowesia dodsoniana,,Orchidales,Orchidaceae,Clowesia,
8386,II,Clowesia rosea,,Orchidales,Orchidaceae,Clowesia,
8387,II,Clowesia russelliana,,Orchidales,Orchidaceae,Clowesia,
8388,II,Clowesia warscewiczii,,Orchidales,Orchidaceae,Clowesia,
8389,II,Cochleanthes spp.,,Orchidales,Orchidaceae,Cochleanthes,
8390,II,Cochleanthes amazonica,,Orchidales,Orchidaceae,Cochleanthes,
8391,II,Cochleanthes candida,,Orchidales,Orchidaceae,Cochleanthes,
8392,II,Cochleanthes discolor,,Orchidales,Orchidaceae,Cochleanthes,
8393,II,Cochleanthes flabelliformis,,Orchidales,Orchidaceae,Cochleanthes,
8394,II,Cochleanthes ionoleuca,,Orchidales,Orchidaceae,Cochleanthes,
8395,II,Cochleanthes marginata,,Orchidales,Orchidaceae,Cochleanthes,
8396,II,Cochlioda spp.,,Orchidales,Orchidaceae,Cochlioda,
8397,II,Coeliopsis spp.,,Orchidales,Orchidaceae,Coeliopsis,
8398,II,Coelogyne spp.,,Orchidales,Orchidaceae,Coelogyne,
8399,II,Coelogyne spp.,,Orchidales,Orchidaceae,Coelogyne,DE
8400,II,Coelogyne asperata,,Orchidales,Orchidaceae,Coelogyne,
8401,II,Coelogyne assamica,,Orchidales,Orchidaceae,Coelogyne,
8402,II,Coelogyne barbata,,Orchidales,Orchidaceae,Coelogyne,
8403,II,Coelogyne bilamellata,,Orchidales,Orchidaceae,Coelogyne,
8404,II,Coelogyne brachyptera,,Orchidales,Orchidaceae,Coelogyne,
8405,II,Coelogyne candoonensis,,Orchidales,Orchidaceae,Coelogyne,
8406,II,Coelogyne celebensis,,Orchidales,Orchidaceae,Coelogyne,
8407,II,Coelogyne chloroptera,,Orchidales,Orchidaceae,Coelogyne,
8408,II,Coelogyne confusa,,Orchidales,Orchidaceae,Coelogyne,
8409,II,Coelogyne corymbosa,,Orchidales,Orchidaceae,Coelogyne,
8410,II,Coelogyne cumingii,,Orchidales,Orchidaceae,Coelogyne,
8411,II,Coelogyne eberhardtii,,Orchidales,Orchidaceae,Coelogyne,
8412,II,Coelogyne exalata,,Orchidales,Orchidaceae,Coelogyne,
8413,II,Coelogyne fimbriata,,Orchidales,Orchidaceae,Coelogyne,DE
8414,II,Coelogyne fimbriata,,Orchidales,Orchidaceae,Coelogyne,
8415,II,Coelogyne flaccida,,Orchidales,Orchidaceae,Coelogyne,
8416,II,Coelogyne foerstermannii,,Orchidales,Orchidaceae,Coelogyne,
8417,II,Coelogyne fuscescens,,Orchidales,Orchidaceae,Coelogyne,
8418,II,Coelogyne glandulosa,,Orchidales,Orchidaceae,Coelogyne,DE
8419,II,Coelogyne guamensis,,Orchidales,Orchidaceae,Coelogyne,
8420,II,Coelogyne hajrae,,Orchidales,Orchidaceae,Coelogyne,
8421,II,Coelogyne hybrid,,Orchidales,Orchidaceae,Coelogyne,
8422,II,Coelogyne hybrid,,Orchidales,Orchidaceae,Coelogyne,DE
8423,II,Coelogyne lawrenceana,,Orchidales,Orchidaceae,Coelogyne,
8424,II,Coelogyne lentiginosa,,Orchidales,Orchidaceae,Coelogyne,
8425,II,Coelogyne loheri,,Orchidales,Orchidaceae,Coelogyne,
8426,II,Coelogyne longirachis,,Orchidales,Orchidaceae,Coelogyne,
8427,II,Coelogyne marmorata,,Orchidales,Orchidaceae,Coelogyne,
8428,II,Coelogyne mayeriana,,Orchidales,Orchidaceae,Coelogyne,
8429,II,Coelogyne merrillii,,Orchidales,Orchidaceae,Coelogyne,
8430,II,Coelogyne miniata,,Orchidales,Orchidaceae,Coelogyne,
8431,II,Coelogyne mooreana,,Orchidales,Orchidaceae,Coelogyne,
8432,II,Coelogyne multiflora,,Orchidales,Orchidaceae,Coelogyne,
8433,II,Coelogyne nervosa,,Orchidales,Orchidaceae,Coelogyne,
8434,II,Coelogyne nitida,,Orchidales,Orchidaceae,Coelogyne,
8435,II,Coelogyne occultata,,Orchidales,Orchidaceae,Coelogyne,
8436,II,Coelogyne odoardii,,Orchidales,Orchidaceae,Coelogyne,
8437,II,Coelogyne ovalis,,Orchidales,Orchidaceae,Coelogyne,
8438,II,Coelogyne pandurata,,Orchidales,Orchidaceae,Coelogyne,
8439,II,Coelogyne prasina,,Orchidales,Orchidaceae,Coelogyne,
8440,II,Coelogyne prolifera,,Orchidales,Orchidaceae,Coelogyne,
8441,II,Coelogyne pulverula,,Orchidales,Orchidaceae,Coelogyne,
8442,II,Coelogyne quinquelamellata,,Orchidales,Orchidaceae,Coelogyne,
8443,II,Coelogyne radioferens,,Orchidales,Orchidaceae,Coelogyne,
8444,II,Coelogyne remediosiae,,Orchidales,Orchidaceae,Coelogyne,
8445,II,Coelogyne rhabdobulbon,,Orchidales,Orchidaceae,Coelogyne,
8446,II,Coelogyne rochussenii,,Orchidales,Orchidaceae,Coelogyne,
8447,II,Coelogyne schilleriana,,Orchidales,Orchidaceae,Coelogyne,
8448,II,Coelogyne septemcostata,,Orchidales,Orchidaceae,Coelogyne,
8449,II,Coelogyne sparsa,,Orchidales,Orchidaceae,Coelogyne,
8450,II,Coelogyne speciosa,,Orchidales,Orchidaceae,Coelogyne,
8451,II,Coelogyne stenochila,,Orchidales,Orchidaceae,Coelogyne,
8452,II,Coelogyne stricta,,Orchidales,Orchidaceae,Coelogyne,
8453,II,Coelogyne swaniana,,Orchidales,Orchidaceae,Coelogyne,
8454,II,Coelogyne testacea,,Orchidales,Orchidaceae,Coelogyne,
8455,II,Coelogyne trinervis,,Orchidales,Orchidaceae,Coelogyne,
8456,II,Coelogyne usitana,,Orchidales,Orchidaceae,Coelogyne,
8457,II,Coelogyne vanoverberghii,,Orchidales,Orchidaceae,Coelogyne,
8458,II,Coelogyne velutina,,Orchidales,Orchidaceae,Coelogyne,
8459,II,Coelogyne viscosa,,Orchidales,Orchidaceae,Coelogyne,
8460,II,Coelogyne xyrekes,,Orchidales,Orchidaceae,Coelogyne,
8461,II,Coelogyne zurowetzii,,Orchidales,Orchidaceae,Coelogyne,
8462,II,Collabium simplex,,Orchidales,Orchidaceae,Collabium,
8463,II,Comparettia spp.,,Orchidales,Orchidaceae,Comparettia,
8464,II,Comparettia coccinea,,Orchidales,Orchidaceae,Comparettia,
8465,II,Comparettia falcata,,Orchidales,Orchidaceae,Comparettia,
8466,II,Comparettia macroplectron,,Orchidales,Orchidaceae,Comparettia,
8467,II,Comparettia speciosa,,Orchidales,Orchidaceae,Comparettia,
8468,II,Constantia cipoensis,,Orchidales,Orchidaceae,Constantia,
8469,II,Corallorhiza trifida,,Orchidales,Orchidaceae,Corallorhiza,
8470,II,Cordiglottis filiformis,,Orchidales,Orchidaceae,Cordiglottis,
8471,II,Coryanthes spp.,,Orchidales,Orchidaceae,Coryanthes,
8472,II,Coryanthes speciosa,,Orchidales,Orchidaceae,Coryanthes,
8473,II,Coryanthes toulemondiana,,Orchidales,Orchidaceae,Coryanthes,
8474,II,Corybas calopeplos,,Orchidales,Orchidaceae,Corybas,
8475,II,Corybas geminigibbus,,Orchidales,Orchidaceae,Corybas,
8476,II,Corybas pictus,,Orchidales,Orchidaceae,Corybas,
8477,II,Corybas selangorensis,,Orchidales,Orchidaceae,Corybas,
8478,II,Corymborkis spp.,,Orchidales,Orchidaceae,Corymborkis,
8479,II,Cranichis diphylla,,Orchidales,Orchidaceae,Cranichis,
8480,II,Crepidium spp.,,Orchidales,Orchidaceae,Crepidium,
8481,II,Cryptarrhena kegelii,,Orchidales,Orchidaceae,Cryptarrhena,
8482,II,Cryptocentrum spp.,,Orchidales,Orchidaceae,Cryptocentrum,
8483,II,Cryptopus spp.,,Orchidales,Orchidaceae,Cryptopus,
8484,II,Cryptopus elatus,,Orchidales,Orchidaceae,Cryptopus,
8485,II,Cryptostylis acutata,,Orchidales,Orchidaceae,Cryptostylis,
8486,II,Cryptostylis arachnites,,Orchidales,Orchidaceae,Cryptostylis,
8487,II,Cuitlauzina pendula,,Orchidales,Orchidaceae,Cuitlauzina,
8488,II,Cuitlauzina pulchella,,Orchidales,Orchidaceae,Cuitlauzina,
8489,II,Cybebus spp.,,Orchidales,Orchidaceae,Cybebus,
8490,II,Cyclopogon spp.,,Orchidales,Orchidaceae,Cyclopogon,
8491,II,Cyclopogon hennisianus,,Orchidales,Orchidaceae,Cyclopogon,
8492,II,Cycnoches spp.,,Orchidales,Orchidaceae,Cycnoches,
8493,II,Cycnoches chlorochilon,,Orchidales,Orchidaceae,Cycnoches,
8494,II,Cycnoches cooperi,,Orchidales,Orchidaceae,Cycnoches,FR
8495,II,Cycnoches cooperi,,Orchidales,Orchidaceae,Cycnoches,
8496,II,Cycnoches haagii,,Orchidales,Orchidaceae,Cycnoches,
8497,II,Cycnoches hybrid,,Orchidales,Orchidaceae,Cycnoches,
8498,II,Cycnoches loddigesii,,Orchidales,Orchidaceae,Cycnoches,
8499,II,Cycnoches pentadactylon,,Orchidales,Orchidaceae,Cycnoches,
8500,II,Cycnoches peruvianum,,Orchidales,Orchidaceae,Cycnoches,
8501,II,Cydoniorchis tetragona,,Orchidales,Orchidaceae,Cydoniorchis,
8502,II,Cymbidiella spp.,,Orchidales,Orchidaceae,Cymbidiella,
8503,II,Cymbidiella pardalina,,Orchidales,Orchidaceae,Cymbidiella,
8504,II,Cymbidium spp.,,Orchidales,Orchidaceae,Cymbidium,
8505,II,Cymbidium aloifolium,,Orchidales,Orchidaceae,Cymbidium,
8506,II,Cymbidium atropurpureum,,Orchidales,Orchidaceae,Cymbidium,
8507,II,Cymbidium banense,,Orchidales,Orchidaceae,Cymbidium,
8508,II,Cymbidium bicolor,,Orchidales,Orchidaceae,Cymbidium,
8509,II,Cymbidium borneense,,Orchidales,Orchidaceae,Cymbidium,
8510,II,Cymbidium chloranthum,,Orchidales,Orchidaceae,Cymbidium,
8511,II,Cymbidium cochleare,,Orchidales,Orchidaceae,Cymbidium,
8512,II,Cymbidium cyperifolium,,Orchidales,Orchidaceae,Cymbidium,
8513,II,Cymbidium dayanum,,Orchidales,Orchidaceae,Cymbidium,
8514,II,Cymbidium devonianum,,Orchidales,Orchidaceae,Cymbidium,
8515,II,Cymbidium devonianum,,Orchidales,Orchidaceae,Cymbidium,DE
8516,II,Cymbidium eburneum,,Orchidales,Orchidaceae,Cymbidium,
8517,II,Cymbidium elegans,,Orchidales,Orchidaceae,Cymbidium,
8518,II,Cymbidium elongatum,,Orchidales,Orchidaceae,Cymbidium,
8519,II,Cymbidium ensifolium,,Orchidales,Orchidaceae,Cymbidium,
8520,II,Cymbidium erythraeum,,Orchidales,Orchidaceae,Cymbidium,
8521,II,Cymbidium faberi,,Orchidales,Orchidaceae,Cymbidium,
8522,II,Cymbidium finlaysonianum,,Orchidales,Orchidaceae,Cymbidium,
8523,II,Cymbidium floribundum,,Orchidales,Orchidaceae,Cymbidium,DE
8524,II,Cymbidium goeringii,,Orchidales,Orchidaceae,Cymbidium,
8525,II,Cymbidium goeringii,,Orchidales,Orchidaceae,Cymbidium,JP
8526,II,Cymbidium hartinahianum,,Orchidales,Orchidaceae,Cymbidium,
8527,II,Cymbidium hookerianum,,Orchidales,Orchidaceae,Cymbidium,
8528,II,Cymbidium hybrid,,Orchidales,Orchidaceae,Cymbidium,
8529,II,Cymbidium hybrid,,Orchidales,Orchidaceae,Cymbidium,DE
8530,II,Cymbidium hybrid,,Orchidales,Orchidaceae,Cymbidium,XX
