,TransactionNumber,DateNumber,SpecieNumber,MarketingNumber,TermNumber,ImporterNumber,ExporterNumber,Quantity,UnitPrice,TotalPrice
44092,132623,20131018,6763,298,904,1117,1114,27.0,404,10908.0
44093,133999,20130623,6909,251,904,1117,1114,16.0,7,112.0
44094,134970,20170107,7069,264,904,1117,1037,95.0,426,40470.0
44095,136760,20150921,7380,255,904,1117,1114,92.0,548,50416.0
44096,137675,20140925,7483,314,904,1117,1114,64.0,332,21248.0
44097,137876,20150301,7494,273,904,1117,1114,15.0,633,9495.0
44098,138086,20171202,7511,328,904,1117,1114,77.0,181,13937.0
44099,138242,20130310,7522,264,904,1117,1114,15.0,966,14490.0
44100,148672,20170111,10757,239,904,1117,1114,21.0,766,16086.0
44101,148790,20160419,10767,373,904,1117,1114,86.0,31,2666.0
44102,148848,20130630,10769,224,904,1117,1114,38.0,341,12958.0
44103,149211,20120101,10831,324,904,1117,1114,59.0,991,58469.0
44104,149355,20151214,10846,324,904,1117,1114,53.0,437,23161.0
44105,149488,20121001,10854,218,904,1117,1114,64.0,477,30528.0
44106,149638,20181124,10871,216,904,1117,1114,69.0,244,16836.0
44107,149794,20141203,10878,210,904,1117,1114,12.0,629,7548.0
44108,153353,20130818,11446,309,904,1117,1250,9.0,211,1899.0
44109,160070,20120807,12032,314,904,1117,1110,70.0,113,7910.0
44110,161199,20120829,12172,224,904,1117,1114,10.0,98,980.0
44111,115290,20100609,4963,230,904,1117,1024,74.0,919,68006.0
44112,115362,20090907,4978,272,904,1117,1063,49.0,585,28665.0
44113,135069,20100806,7080,335,904,1117,1250,22.0,787,17314.0
44114,136343,20100605,7268,318,904,1117,1168,8.0,615,4920.0
44115,136502,20111015,7318,213,904,1117,1024,75.0,376,28200.0
44116,150345,20100221,10937,244,904,1117,1063,13.0,456,5928.0
44117,151618,20100606,11153,239,904,1117,1024,27.0,756,20412.0
44118,151842,20091109,11185,220,904,1117,1063,67.0,184,12328.0
44119,151878,20090727,11195,284,904,1117,1168,96.0,694,66624.0
44120,152069,20100511,11232,294,904,1117,1024,45.0,313,14085.0
44121,152072,20101209,11231,353,904,1117,1168,30.0,754,22620.0
44122,152132,20110408,11245,236,904,1117,1024,49.0,500,24500.0
44123,152281,20091125,11275,220,904,1117,1063,29.0,565,16385.0
44124,152433,20090427,11290,359,904,1117,1024,18.0,247,4446.0
44125,152434,20110226,11290,243,904,1117,1063,46.0,305,14030.0
44126,152625,20101120,11334,203,904,1117,1063,74.0,666,49284.0
44127,152700,20100404,11346,363,904,1117,1063,25.0,835,20875.0
44128,152701,20090622,11346,227,904,1117,1168,3.0,269,807.0
44129,153299,20110509,11432,214,904,1117,1024,85.0,40,3400.0
44130,153352,20110308,11446,363,904,1117,1168,5.0,126,630.0
44131,157972,20100915,11627,232,904,1117,1168,42.0,409,17178.0
44132,159710,20090309,11986,320,904,1117,1250,53.0,322,17066.0
44133,160266,20101015,12077,240,904,1117,1110,22.0,723,15906.0
44134,114444,20121024,4803,308,904,1117,1250,55.0,436,23980.0
44135,130357,20120811,6418,290,904,1117,1024,61.0,511,31171.0
44136,136383,20150604,7280,310,904,1117,1168,60.0,395,23700.0
44137,136421,20150911,7295,272,904,1117,1024,21.0,310,6510.0
44138,136422,20150810,7295,363,904,1117,1168,97.0,31,3007.0
44139,136488,20170426,7312,309,904,1117,1168,50.0,751,37550.0
44140,137274,20151120,7434,324,904,1117,1024,56.0,749,41944.0
44141,137275,20140817,7435,264,904,1117,1168,51.0,182,9282.0
44142,137287,20180311,7439,359,904,1117,1024,5.0,139,695.0
44143,137288,20120326,7440,278,904,1117,1024,56.0,249,13944.0
44144,137289,20171118,7437,203,904,1117,1024,76.0,964,73264.0
44145,137292,20170901,7441,289,904,1117,1024,82.0,278,22796.0
44146,150517,20171013,10954,236,904,1117,1024,76.0,254,19304.0
44147,150518,20140806,10954,272,904,1117,1063,25.0,256,6400.0
44148,150519,20161224,10954,367,904,1117,1168,94.0,423,39762.0
44149,150539,20120911,10961,295,904,1117,1024,6.0,400,2400.0
44150,150540,20150531,10957,337,904,1117,1024,13.0,225,2925.0
44151,150541,20180804,10957,224,904,1117,1063,17.0,217,3689.0
44152,150542,20130319,10957,218,904,1117,1168,89.0,773,68797.0
44153,150775,20131104,11003,284,904,1117,1024,43.0,155,6665.0
44154,151572,20120112,11142,270,904,1117,1024,24.0,265,6360.0
44155,151573,20141209,11142,340,904,1117,1063,90.0,538,48420.0
44156,151596,20140707,11150,264,904,1117,1063,19.0,896,17024.0
44157,151619,20150117,11153,262,904,1117,1063,98.0,588,57624.0
44158,151841,20160329,11185,352,904,1117,1024,35.0,987,34545.0
44159,151843,20180515,11185,273,904,1117,1168,69.0,893,61617.0
44160,151877,20120430,11195,262,904,1117,1024,86.0,799,68714.0
44161,151966,20160204,11214,255,904,1117,1168,59.0,288,16992.0
44162,152037,20131231,11226,279,904,1117,1024,99.0,604,59796.0
44163,152070,20180609,11233,203,904,1117,1024,84.0,418,35112.0
44164,152071,20140513,11231,251,904,1117,1024,50.0,331,16550.0
44165,152280,20130621,11275,326,904,1117,1024,6.0,443,2658.0
44166,152566,20120904,11323,340,904,1117,1024,6.0,665,3990.0
44167,152567,20180113,11323,253,904,1117,1063,74.0,684,50616.0
44168,152624,20120925,11334,367,904,1117,1024,43.0,873,37539.0
44169,152699,20120108,11346,266,904,1117,1024,21.0,913,19173.0
44170,152752,20151017,11353,343,904,1117,1024,79.0,326,25754.0
44171,152753,20180220,11353,333,904,1117,1063,83.0,945,78435.0
44172,152764,20130214,11359,274,904,1117,1024,71.0,548,38908.0
44173,152765,20171008,11358,273,904,1117,1024,61.0,802,48922.0
44174,153300,20170102,11432,208,904,1117,1063,19.0,330,6270.0
44175,153309,20120608,11438,281,904,1117,1168,50.0,548,27400.0
44176,153349,20131206,11451,268,904,1117,1024,3.0,764,2292.0
44177,153350,20170916,11447,201,904,1117,1024,26.0,253,6578.0
44178,153351,20120112,11446,206,904,1117,1024,100.0,958,95800.0
44179,153680,20161026,11521,351,904,1117,1250,88.0,314,27632.0
44180,159998,20160603,12019,246,904,1117,1110,65.0,135,8775.0
44181,159999,20120701,12022,228,904,1117,1250,31.0,99,3069.0
44182,160000,20120414,12018,295,904,1117,1250,61.0,986,60146.0
44183,160108,20160304,12039,222,904,1117,1110,67.0,91,6097.0
44184,153028,20100911,11411,356,904,1117,1250,43.0,753,32379.0
44185,150925,20111209,11027,228,904,1117,1111,22.0,443,9746.0
44186,153027,20090924,11411,370,904,1117,1250,58.0,331,19198.0
44187,106157,20111231,4133,309,904,1117,1223,40.0,563,22520.0
44188,123367,20100722,5879,310,904,1117,1168,42.0,458,19236.0
44189,122431,20130727,5836,340,904,1117,1084,39.0,977,38103.0
44190,166604,20150920,12773,314,903,1117,1121,97.0,190,18430.0
44191,122283,20150728,5822,326,903,1117,1250,91.0,43,3913.0
44192,166603,20121228,12773,337,903,1117,1121,97.0,317,30749.0
44193,122889,20100321,5861,290,903,1117,1050,72.0,640,46080.0
44194,122891,20160406,5860,373,903,1117,1121,51.0,716,36516.0
44195,106156,20161020,4135,201,903,1117,1062,6.0,636,3816.0
44196,123807,20090721,5932,270,903,1117,1073,93.0,521,48453.0
44197,110930,20120804,4595,230,903,1117,1250,71.0,526,37346.0
44198,122282,20120904,5823,352,903,1117,1249,36.0,705,25380.0
44199,128807,20120616,6256,205,903,1117,1084,31.0,790,24490.0
44200,100598,20111224,3171,314,903,1117,1249,83.0,478,39674.0
44201,122890,20120824,5858,298,903,1117,1084,46.0,494,22724.0
44202,122892,20100204,5861,316,903,1117,1250,57.0,438,24966.0
44203,101861,20140118,3296,354,903,1117,1024,20.0,655,13100.0
44204,108349,20120606,4268,234,901,1117,1050,50.0,268,13400.0
44205,154101,20180623,11535,292,931,1116,1121,25.0,619,15475.0
44206,156456,20131213,11598,306,931,1116,1121,70.0,269,18830.0
44207,103668,20160529,3510,258,904,1116,1249,30.0,910,27300.0
44208,133163,20090415,6824,220,904,1116,1249,91.0,169,15379.0
44209,160387,20180729,12090,340,904,1116,1249,80.0,910,72800.0
44210,160386,20140512,12090,251,904,1116,1249,87.0,626,54462.0
44211,164891,20150713,12570,244,967,1115,1114,4.0,521,2084.0
44212,166189,20101106,12731,248,947,1115,1250,53.0,687,36411.0
44213,101661,20170315,3283,294,944,1115,1230,43.0,243,10449.0
44214,101860,20141010,3290,340,944,1115,1250,44.0,907,39908.0
44215,101662,20120704,3283,205,944,1115,1171,36.0,552,19872.0
44216,166600,20110509,12774,210,939,1115,1250,37.0,704,26048.0
44217,114413,20090508,4801,258,936,1115,1123,84.0,508,42672.0
44218,110917,20110815,4592,290,931,1115,1230,63.0,399,25137.0
44219,156439,20101031,11599,289,931,1115,1242,34.0,749,25466.0
44220,110918,20120514,4592,248,931,1115,1110,100.0,564,56400.0
44221,154095,20120904,11535,306,931,1115,1050,5.0,317,1585.0
44222,127626,20161107,6117,308,931,1115,1158,90.0,161,14490.0
44223,147842,20170406,10593,281,925,1115,1230,63.0,669,42147.0
44224,147843,20120219,10593,238,925,1115,1230,47.0,681,32007.0
44225,147844,20160914,10593,266,925,1115,1230,11.0,819,9009.0
44226,159207,20160909,11970,262,925,1115,1212,91.0,297,27027.0
44227,164759,20150705,12558,249,920,1115,1250,1.0,781,781.0
44228,166188,20160330,12731,296,917,1115,1097,44.0,799,35156.0
44229,166187,20090506,12731,274,909,1115,1097,71.0,897,63687.0
44230,130261,20181121,6415,296,906,1115,1165,93.0,451,41943.0
44231,138367,20180806,7545,372,904,1115,1250,99.0,862,85338.0
44232,129280,20111226,6316,206,904,1115,1114,76.0,391,29716.0
44233,132316,20090227,6736,253,904,1115,1114,89.0,91,8099.0
44234,136824,20090225,7383,312,904,1115,1114,84.0,315,26460.0
44235,161663,20090430,12267,351,904,1115,1114,25.0,694,17350.0
44236,109608,20181128,4513,230,904,1115,1114,17.0,136,2312.0
44237,121717,20160620,5732,294,904,1115,1114,15.0,424,6360.0
44238,129120,20130905,6304,249,904,1115,1114,57.0,29,1653.0
44239,131946,20120711,6707,372,904,1115,1114,87.0,444,38628.0
44240,132133,20160313,6717,367,904,1115,1114,34.0,894,30396.0
44241,134078,20180822,6914,364,904,1115,1114,98.0,368,36064.0
44242,134141,20121017,6918,238,904,1115,1114,8.0,401,3208.0
44243,136974,20141117,7389,304,904,1115,1114,90.0,546,49140.0
44244,137072,20161027,7392,264,904,1115,1114,75.0,936,70200.0
44245,138000,20150113,7500,248,904,1115,1114,16.0,626,10016.0
44246,138935,20170529,7654,304,904,1115,1114,49.0,975,47775.0
44247,138990,20161006,7657,258,904,1115,1114,26.0,553,14378.0
44248,149009,20131116,10778,239,904,1115,1114,82.0,472,38704.0
44249,149927,20140627,10889,369,904,1115,1114,15.0,197,2955.0
44250,150003,20140303,10894,238,904,1115,1114,44.0,836,36784.0
44251,108670,20110412,4278,234,904,1115,1114,13.0,619,8047.0
44252,121569,20090710,5723,230,904,1115,1114,44.0,606,26664.0
44253,121999,20091223,5745,251,904,1115,1114,28.0,150,4200.0
44254,132315,20110603,6736,206,904,1115,1114,100.0,951,95100.0
44255,132562,20100708,6757,322,904,1115,1114,37.0,931,34447.0
44256,137875,20101005,7494,202,904,1115,1114,36.0,558,20088.0
44257,138084,20110428,7511,314,904,1115,1114,68.0,919,62492.0
44258,138875,20100818,7651,255,904,1115,1114,90.0,907,81630.0
44259,148890,20110409,10772,278,904,1115,1114,84.0,206,17304.0
44260,149210,20090820,10831,303,904,1115,1114,90.0,222,19980.0
44261,149354,20110920,10846,366,904,1115,1114,100.0,525,52500.0
44262,109607,20170507,4513,236,904,1115,1114,43.0,71,3053.0
44263,109875,20161113,4575,214,904,1115,1114,69.0,295,20355.0
44264,109973,20140810,4581,282,904,1115,1114,59.0,143,8437.0
44265,120790,20120827,5682,205,904,1115,1114,16.0,574,9184.0
44266,120947,20170816,5694,283,904,1115,1114,60.0,592,35520.0
44267,121323,20130602,5709,318,904,1115,1114,41.0,501,20541.0
44268,121469,20150402,5717,279,904,1115,1114,96.0,964,92544.0
44269,121642,20150703,5726,314,904,1115,1114,22.0,348,7656.0
44270,121716,20121015,5732,340,904,1115,1114,53.0,592,31376.0
44271,121804,20140716,5737,349,904,1115,1114,10.0,462,4620.0
44272,121890,20151112,5739,372,904,1115,1114,7.0,948,6636.0
44273,129119,20130515,6304,351,904,1115,1114,88.0,348,30624.0
44274,131741,20151125,6688,270,904,1115,1114,76.0,583,44308.0
44275,131861,20160702,6700,205,904,1115,1114,55.0,739,40645.0
44276,132005,20130524,6713,242,904,1115,1114,86.0,271,23306.0
44277,132132,20171015,6717,279,904,1115,1114,71.0,559,39689.0
44278,132472,20120624,6749,213,904,1115,1114,18.0,467,8406.0
44279,134104,20130829,6915,373,904,1115,1114,39.0,266,10374.0
44280,134140,20171230,6918,298,904,1115,1114,69.0,811,55959.0
44281,136759,20120203,7380,249,904,1115,1114,88.0,210,18480.0
44282,137372,20160318,7454,287,904,1115,1114,62.0,118,7316.0
44283,137571,20170620,7478,331,904,1115,1114,23.0,524,12052.0
44284,137611,20171111,7481,236,904,1115,1114,15.0,640,9600.0
44285,137674,20130123,7483,277,904,1115,1114,29.0,454,13166.0
44286,138241,20160630,7522,304,904,1115,1114,36.0,250,9000.0
44287,148671,20150809,10757,258,904,1115,1114,49.0,404,19796.0
44288,148847,20180131,10769,206,904,1115,1114,1.0,320,320.0
44289,148934,20180407,10774,308,904,1115,1114,92.0,117,10764.0
44290,149008,20160523,10778,301,904,1115,1114,19.0,541,10279.0
44291,149487,20150828,10854,345,904,1115,1114,72.0,659,47448.0
44292,149637,20160917,10871,294,904,1115,1114,1.0,772,772.0
44293,149793,20131011,10878,251,904,1115,1114,85.0,698,59330.0
44294,161662,20160302,12267,349,904,1115,1114,3.0,968,2904.0
44295,164892,20160408,12570,224,904,1115,1114,53.0,72,3816.0
44296,151442,20180822,11115,277,904,1115,1250,67.0,600,40200.0
44297,151761,20170214,11173,354,904,1115,1250,71.0,797,56587.0
44298,103028,20101109,3413,228,904,1115,1248,63.0,424,26712.0
44299,132898,20100121,6796,299,904,1115,1250,57.0,660,37620.0
44300,151441,20170406,11115,333,904,1115,1250,53.0,534,28302.0
44301,152466,20090818,11303,214,904,1115,1124,17.0,80,1360.0
44302,128517,20091029,6177,370,903,1115,1171,31.0,251,7781.0
44303,122888,20131121,5860,266,903,1115,1250,29.0,606,17574.0
44304,132837,20090702,6790,290,901,1115,1165,24.0,335,8040.0
44305,106652,20171210,4189,363,943,1114,1017,85.0,169,14365.0
44306,125394,20100331,6079,296,940,1114,1084,5.0,727,3635.0
44307,125400,20100725,6076,204,940,1114,1121,34.0,918,31212.0
44308,125392,20160518,6077,366,940,1114,1084,57.0,633,36081.0
44309,154109,20160821,11535,249,940,1114,1084,81.0,399,32319.0
44310,166608,20130303,12773,228,939,1114,1093,23.0,482,11086.0
44311,160725,20090918,12147,262,932,1114,1093,16.0,71,1136.0
44312,110957,20100604,4592,359,931,1114,1084,4.0,635,2540.0
44313,110958,20110808,4592,283,931,1114,1121,64.0,890,56960.0
44314,113317,20090811,4652,290,931,1114,1121,17.0,423,7191.0
44315,159471,20100823,11980,273,931,1114,1084,65.0,37,2405.0
44316,110955,20121029,4592,208,931,1114,1093,29.0,599,17371.0
44317,113316,20140902,4652,279,931,1114,1084,71.0,161,11431.0
44318,126952,20150329,6112,216,931,1114,1084,9.0,946,8514.0
44319,156469,20161201,11599,361,931,1114,1084,52.0,959,49868.0
44320,159247,20150331,11971,306,931,1114,1084,37.0,840,31080.0
44321,159322,20150805,11974,222,931,1114,1121,41.0,579,23739.0
44322,113699,20151216,4664,234,931,1114,1121,67.0,214,14338.0
44323,125396,20120930,6076,230,931,1114,1084,9.0,232,2088.0
44324,125402,20151128,6076,206,931,1114,1121,28.0,497,13916.0
44325,125398,20110114,6077,349,931,1114,1121,44.0,897,39468.0
44326,125401,20110326,6076,224,931,1114,1121,41.0,826,33866.0
44327,112767,20180924,4640,354,931,1114,1084,84.0,94,7896.0
44328,125393,20140401,6077,298,931,1114,1084,19.0,549,10431.0
44329,125395,20140604,6076,367,931,1114,1084,36.0,42,1512.0
44330,127630,20150727,6119,249,931,1114,1084,15.0,433,6495.0
44331,154110,20130622,11535,296,931,1114,1084,44.0,725,31900.0
44332,156470,20180805,11598,364,931,1114,1084,68.0,891,60588.0
44333,155022,20130309,11562,208,931,1114,1121,37.0,699,25863.0
44334,154112,20110708,11535,370,931,1114,1121,24.0,563,13512.0
44335,156471,20180906,11601,227,931,1114,1121,29.0,913,26477.0
44336,106653,20120705,4188,243,925,1114,1093,7.0,541,3787.0
44337,113315,20100123,4652,270,923,1114,1084,30.0,117,3510.0
44338,110956,20180801,4592,205,923,1114,1084,99.0,952,94248.0
44339,113698,20180411,4664,308,923,1114,1084,70.0,771,53970.0
44340,125399,20160730,6076,361,923,1114,1121,42.0,380,15960.0
44341,154108,20100701,11535,370,923,1114,1084,92.0,494,45448.0
44342,125391,20120601,6077,249,923,1114,1084,33.0,610,20130.0
44343,125397,20180710,6077,349,923,1114,1121,56.0,451,25256.0
44344,154111,20121014,11535,278,923,1114,1121,17.0,99,1683.0
44345,115489,20140804,5002,303,904,1114,1168,34.0,957,32538.0
44346,115518,20131017,5006,299,904,1114,1168,11.0,819,9009.0
44347,115556,20180519,5007,264,904,1114,1168,73.0,850,62050.0
44348,115612,20130626,5012,281,904,1114,1168,86.0,167,14362.0
44349,115634,20171213,5015,239,904,1114,1168,38.0,398,15124.0
44350,115664,20140622,5022,331,904,1114,1168,71.0,871,61841.0
44351,115735,20090115,5032,316,904,1114,1168,43.0,848,36464.0
44352,115768,20090426,5033,283,904,1114,1168,5.0,291,1455.0
44353,115802,20101105,5035,228,904,1114,1168,94.0,531,49914.0
44354,115834,20111013,5038,294,904,1114,1168,39.0,548,21372.0
44355,115922,20150416,5048,282,904,1114,1168,60.0,429,25740.0
44356,115942,20160418,5050,227,904,1114,1168,14.0,300,4200.0
44357,115967,20110206,5051,228,904,1114,1168,36.0,47,1692.0
44358,115972,20100814,5054,287,904,1114,1168,7.0,649,4543.0
44359,115996,20181102,5058,228,904,1114,1168,1.0,659,659.0
44360,116026,20090107,5059,310,904,1114,1168,35.0,509,17815.0
44361,116140,20130623,5094,299,904,1114,1168,6.0,235,1410.0
44362,116190,20170425,5095,290,904,1114,1168,35.0,886,31010.0
44363,116261,20130502,5101,275,904,1114,1168,60.0,300,18000.0
44364,116278,20121225,5106,366,904,1114,1168,68.0,991,67388.0
44365,116344,20100101,5123,246,904,1114,1168,43.0,563,24209.0
44366,116449,20130320,5145,264,904,1114,1168,36.0,542,19512.0
44367,116489,20151004,5154,222,904,1114,1168,41.0,298,12218.0
44368,116509,20130303,5160,218,904,1114,1168,100.0,109,10900.0
44369,116615,20180114,5195,220,904,1114,1168,72.0,58,4176.0
44370,116650,20140211,5197,326,904,1114,1168,61.0,511,31171.0
44371,116691,20171008,5198,266,904,1114,1168,84.0,270,22680.0
44372,116727,20110522,5199,329,904,1114,1168,96.0,424,40704.0
44373,116756,20170819,5201,372,904,1114,1168,80.0,725,58000.0
44374,116802,20150115,5205,243,904,1114,1168,52.0,145,7540.0
44375,116825,20100327,5207,312,904,1114,1168,86.0,786,67596.0
44376,116847,20170719,5212,337,904,1114,1168,85.0,512,43520.0
44377,116879,20090507,5214,270,904,1114,1168,86.0,343,29498.0
44378,116949,20110211,5219,283,904,1114,1168,83.0,580,48140.0
44379,116990,20141207,5222,361,904,1114,1168,23.0,859,19757.0
44380,117036,20170623,5225,354,904,1114,1168,12.0,697,8364.0
44381,117084,20170111,5235,275,904,1114,1168,77.0,939,72303.0
44382,117137,20151107,5240,208,904,1114,1168,8.0,210,1680.0
44383,117180,20170917,5244,228,904,1114,1168,97.0,97,9409.0
44384,117215,20110804,5247,343,904,1114,1168,61.0,634,38674.0
44385,117324,20140416,5261,309,904,1114,1168,79.0,973,76867.0
44386,117351,20160311,5264,224,904,1114,1168,69.0,449,30981.0
44387,117374,20170102,5265,353,904,1114,1168,35.0,48,1680.0
44388,117409,20150929,5271,216,904,1114,1168,32.0,170,5440.0
44389,117422,20121101,5275,275,904,1114,1168,27.0,128,3456.0
44390,117459,20160508,5283,364,904,1114,1168,5.0,191,955.0
44391,117510,20100401,5286,214,904,1114,1168,36.0,74,2664.0
44392,117516,20100708,5287,268,904,1114,1168,9.0,711,6399.0
44393,117531,20120919,5290,244,904,1114,1168,23.0,312,7176.0
44394,117545,20170613,5291,366,904,1114,1168,90.0,777,69930.0
44395,117556,20150305,5294,363,904,1114,1168,59.0,25,1475.0
44396,117586,20100707,5296,230,904,1114,1168,18.0,277,4986.0
44397,117614,20151004,5299,230,904,1114,1168,95.0,880,83600.0
44398,117683,20150301,5312,268,904,1114,1168,10.0,224,2240.0
44399,117726,20170720,5314,329,904,1114,1168,100.0,729,72900.0
44400,117754,20100730,5319,367,904,1114,1168,94.0,706,66364.0
44401,117777,20170909,5322,367,904,1114,1168,68.0,37,2516.0
44402,117787,20180202,5324,230,904,1114,1168,5.0,626,3130.0
44403,117813,20150630,5325,244,904,1114,1168,9.0,528,4752.0
44404,117853,20140804,5327,264,904,1114,1168,51.0,177,9027.0
44405,117891,20140203,5337,255,904,1114,1168,48.0,73,3504.0
44406,117923,20181106,5345,337,904,1114,1168,26.0,490,12740.0
44407,117936,20150214,5347,287,904,1114,1168,38.0,802,30476.0
44408,118026,20090824,5365,318,904,1114,1168,42.0,743,31206.0
44409,118043,20090926,5366,314,904,1114,1168,65.0,156,10140.0
