TransactionNumber,DateNumber,SpecieNumber,MarketingNumber,TermNumber,ImporterNumber,ExporterNumber,Quantity,UnitPrice,TotalPrice
160183,20161228,12060,282,930,1175,1218,1,875,875
161903,20110503,12301,338,925,1175,1250,1,812,812
120509,20150630,5649,337,925,1175,1250,1,825,825
133331,20130525,6833,337,925,1175,1250,2,608,1216
107574,20090712,4215,332,925,1175,1093,0.00276,884,2.43984
106843,20170201,4189,331,925,1175,1093,6.51952,637,4152.93424
106844,20140826,4191,331,925,1175,1093,42.18285,944,39820.6104
106845,20150629,4191,331,925,1175,1093,8.345,611,5098.795
106847,20130715,4188,331,925,1175,1093,0.101,507,51.207
106848,20170505,4188,331,925,1175,1093,0.00683,626,4.27558
106855,20150903,4189,331,925,1175,1168,0.47495016,715,339.5893644
107573,20130302,4215,331,925,1175,1093,0.7486,700,524.02
107575,20170528,4213,331,925,1175,1093,0.21114,922,194.67108
147860,20130729,10593,329,925,1175,1093,180,928,167040
133108,20110813,6820,346,923,1175,1096,11,676,7436
133106,20170901,6818,345,923,1175,1096,2,980,1960
159271,20121208,11971,345,923,1175,1121,202,979,197758
122453,20091128,5840,338,923,1175,1250,1,523,523
162106,20110826,12312,302,921,1175,1093,1,780,780
162107,20100603,12306,302,921,1175,1093,1,558,558
122398,20130819,5831,292,921,1175,1218,1,779,779
123698,20130123,5914,247,921,1175,1165,5,600,3000
161899,20130726,12299,247,921,1175,1043,1,581,581
103360,20100720,3439,246,921,1175,1265,1,647,647
123700,20101019,5914,246,921,1175,1218,3,642,1926
123701,20090628,5914,246,921,1175,1265,7,796,5572
114894,20150421,4887,370,919,1175,1218,1,854,854
161905,20101019,12299,346,919,1175,1250,5,500,2500
120511,20160712,5649,345,919,1175,1250,1,632,632
133105,20100129,6819,293,919,1175,1043,1,808,808
161901,20090919,12299,293,919,1175,1043,3,869,2607
162113,20110605,12304,293,919,1175,1229,1,773,773
120506,20150503,5649,292,919,1175,1043,1,627,627
133752,20180321,6873,292,919,1175,1043,1,693,693
100174,20151115,3059,247,919,1175,1064,1,574,574
103359,20171001,3439,247,919,1175,1234,1,945,945
103361,20150419,3439,247,919,1175,1265,7,972,6804
114960,20180912,4894,247,919,1175,1195,3,989,2967
114983,20141125,4900,247,919,1175,1064,1,614,614
114995,20180116,4903,247,919,1175,1155,2,819,1638
120505,20140126,5649,247,919,1175,1043,5,872,4360
120507,20150808,5649,247,919,1175,1195,1,642,642
120510,20140618,5649,247,919,1175,1250,1,626,626
123699,20180429,5914,247,919,1175,1165,3,665,1995
132850,20170105,6790,247,919,1175,1218,3,691,2073
133535,20160726,6840,247,919,1175,1234,1,833,833
133705,20151121,6867,247,919,1175,1250,2,910,1820
133751,20140312,6873,247,919,1175,1043,5,774,3870
133753,20170307,6874,247,919,1175,1064,1,887,887
162104,20160509,12304,247,919,1175,1043,6,703,4218
162110,20130222,12304,247,919,1175,1195,13,626,8138
162112,20141119,12304,247,919,1175,1229,9,929,8361
100173,20110220,3058,246,919,1175,1064,1,944,944
114837,20091222,4885,246,919,1175,1218,2,884,1768
114893,20100108,4887,246,919,1175,1218,2,783,1566
114958,20100329,4894,246,919,1175,1064,2,941,1882
122399,20100409,5831,246,919,1175,1218,1,803,803
123533,20100703,5905,246,919,1175,1163,1,879,879
129914,20110114,6374,246,919,1175,1218,1,927,927
129921,20100131,6374,246,919,1175,1265,1,976,976
130282,20100202,6415,246,919,1175,1165,9,925,8325
130283,20100404,6415,246,919,1175,1218,2,843,1686
161900,20110705,12299,246,919,1175,1043,54,540,29160
161904,20090101,12299,246,919,1175,1250,4,645,2580
162109,20100812,12304,246,919,1175,1194,1,930,930
114892,20141029,4887,239,919,1175,1218,1,936,936
133704,20170401,6867,239,919,1175,1250,1,679,679
133534,20131103,6840,238,919,1175,1234,1,848,848
133536,20100324,6840,238,919,1175,1218,3,552,1656
166210,20090730,12731,293,917,1175,1097,4,820,3280
129919,20110311,6374,346,914,1175,1265,4,997,3988
134821,20090812,7053,346,914,1175,1265,1,752,752
155127,20100317,11568,346,914,1175,1242,0.34,696,236.64
155126,20170425,11562,345,914,1175,1242,0.34,593,201.62
149076,20160928,10791,341,914,1175,1064,40,631,25240
149075,20150719,10791,331,914,1175,1064,1,528,528
154341,20131219,11535,331,914,1175,1242,2.28,782,1782.96
157068,20130208,11598,331,914,1175,1242,4.94,941,4648.54
134816,20170408,7053,345,912,1175,1265,1,736,736
166209,20110304,12731,346,909,1175,1097,2,824,1648
101697,20141027,3286,340,909,1175,1064,5,778,3890
103825,20180218,3533,340,909,1175,1168,1,668,668
105003,20170126,3716,340,909,1175,1064,0.62,826,512.12
101699,20100906,3283,339,909,1175,1064,1.1,531,584.1
101701,20100211,3283,339,909,1175,1064,12,501,6012
101700,20120925,3283,287,909,1175,1064,3,702,2106
103823,20161226,3532,287,909,1175,1064,4,857,3428
166042,20170812,12722,345,908,1175,1093,0.0026,645,1.677
111425,20110221,4592,346,906,1175,1121,3,751,2253
159272,20100907,11972,346,906,1175,1186,231,809,186879
161902,20110424,12300,346,906,1175,1064,32,635,20320
130281,20160901,6415,345,906,1175,1165,4,904,3616
159334,20120221,11975,345,906,1175,1186,47,841,39527
103358,20180901,3443,340,906,1175,1064,1,878,878
154338,20090619,11535,332,906,1175,1121,4,827,3308
162105,20150610,12312,306,906,1175,1063,1,925,925
120504,20100531,5649,293,906,1175,1043,1,602,602
130280,20110721,6415,293,906,1175,1165,2,816,1632
133104,20100307,6819,293,906,1175,1043,1,705,705
130279,20130301,6415,247,906,1175,1165,46,903,41538
132849,20160320,6790,247,906,1175,1218,1,745,745
134820,20170618,7053,247,906,1175,1265,6,691,4146
108214,20160621,4260,335,905,1175,1223,13.5,968,13068
108215,20180127,4261,335,905,1175,1250,28,801,22428
106841,20100306,4190,332,905,1175,1024,32,563,18016
106842,20091231,4189,332,905,1175,1093,1.61,819,1318.59
106856,20090211,4188,332,905,1175,1189,5.04,699,3522.96
107572,20100612,4212,332,905,1175,1024,79,995,78605
107875,20100210,4234,332,905,1175,1024,0.65,517,336.05
107879,20090501,4235,332,905,1175,1093,0.056,567,31.752
107880,20110707,4234,332,905,1175,1064,1.5,694,1041
108374,20090426,4267,332,905,1175,1064,4.5,712,3204
106846,20150821,4188,331,905,1175,1093,6.696,791,5296.536
106851,20180517,4188,331,905,1175,1079,10.48,902,9452.96
106852,20130207,4188,331,905,1175,1084,1.91,546,1042.86
106857,20130826,4188,331,905,1175,1253,16.04,558,8950.32
107576,20150809,4214,331,905,1175,1093,0.086,685,58.91
107578,20140817,4214,331,905,1175,1189,5.04,923,4651.92
107817,20160511,4231,331,905,1175,1093,0.056,837,46.872
107876,20151031,4234,331,905,1175,1024,0.8,648,518.4
107877,20150815,4234,331,905,1175,1093,13.205,597,7883.385
107878,20140508,4234,331,905,1175,1093,20.529,859,17634.411
107921,20160208,4240,331,905,1175,1223,1.9,935,1776.5
108373,20171211,4267,331,905,1175,1024,1.45,773,1120.85
103970,20171103,3566,372,904,1175,1064,44,744,32736
104068,20101027,3595,364,904,1175,1168,292,998,291416
104169,20180217,3604,364,904,1175,1168,369,698,257562
104394,20110429,3626,364,904,1175,1168,4216,924,3895584
115493,20120415,5002,364,904,1175,1168,2048,617,1263616
115530,20151204,5006,364,904,1175,1168,428,603,258084
115564,20090711,5007,364,904,1175,1168,162,875,141750
115602,20180706,5010,364,904,1175,1168,384,863,331392
115620,20130115,5012,364,904,1175,1168,5529,710,3925590
115630,20140217,5013,364,904,1175,1168,1892,928,1755776
115636,20170221,5015,364,904,1175,1168,4,651,2604
115681,20180526,5022,364,904,1175,1168,5,850,4250
115714,20110514,5028,364,904,1175,1168,4,849,3396
115726,20100906,5030,364,904,1175,1168,1,832,832
115742,20090528,5032,364,904,1175,1168,61,944,57584
115785,20180429,5033,364,904,1175,1168,429,646,277134
115853,20130708,5038,364,904,1175,1168,7067,878,6204826
115876,20180819,5040,364,904,1175,1168,10,881,8810
115907,20170623,5044,364,904,1175,1168,5463,851,4649013
115924,20110511,5048,364,904,1175,1168,36,895,32220
115926,20150325,5049,364,904,1175,1168,91,711,64701
115968,20160422,5051,364,904,1175,1168,4,504,2016
115974,20140217,5055,364,904,1175,1168,1,927,927
116009,20120921,5058,364,904,1175,1168,4118,866,3566188
116037,20110525,5059,364,904,1175,1168,1155,765,883575
116107,20151229,5089,364,904,1175,1168,72,932,67104
116123,20170322,5092,364,904,1175,1168,294,609,179046
116130,20110408,5093,364,904,1175,1168,1,827,827
116148,20160418,5094,364,904,1175,1168,2,979,1958
116223,20110907,5095,364,904,1175,1168,30031,545,16366895
116264,20160319,5101,364,904,1175,1168,10,786,7860
116284,20161214,5108,364,904,1175,1168,20,822,16440
116295,20090730,5113,364,904,1175,1168,14,712,9968
116306,20120920,5115,364,904,1175,1168,74,694,51356
116353,20171208,5123,364,904,1175,1168,376,848,318848
116367,20170205,5125,364,904,1175,1168,2444,807,1972308
116372,20150205,5127,364,904,1175,1168,46,916,42136
116379,20151028,5128,364,904,1175,1168,1,609,609
116398,20130501,5133,364,904,1175,1168,24,776,18624
116417,20090626,5135,364,904,1175,1168,157,636,99852
116451,20141101,5145,364,904,1175,1168,1,976,976
116462,20110502,5146,364,904,1175,1168,367,897,329199
116471,20181103,5150,364,904,1175,1168,2,867,1734
116494,20100405,5154,364,904,1175,1168,609,885,538965
116511,20130907,5160,364,904,1175,1168,2,904,1808
116515,20150819,5161,364,904,1175,1168,138,595,82110
116517,20150313,5162,364,904,1175,1168,4,646,2584
116523,20130402,5166,364,904,1175,1168,97,533,51701
116532,20170701,5167,364,904,1175,1168,231,743,171633
116547,20161217,5169,364,904,1175,1168,927,961,890847
116561,20171209,5173,364,904,1175,1168,108,952,102816
116576,20160707,5176,364,904,1175,1168,1,836,836
116587,20130614,5179,364,904,1175,1168,138,512,70656
116625,20150123,5195,364,904,1175,1168,76,726,55176
116633,20180219,5196,364,904,1175,1168,208,753,156624
116663,20131027,5197,364,904,1175,1168,5350,884,4729400
116706,20110824,5198,364,904,1175,1168,1071,507,542997
116736,20150613,5199,364,904,1175,1168,3524,691,2435084
116744,20180612,5200,364,904,1175,1168,12,529,6348
116766,20180403,5201,364,904,1175,1168,754,640,482560
116782,20160529,5203,364,904,1175,1168,72,650,46800
116813,20111020,5205,364,904,1175,1168,14,576,8064
116828,20160709,5207,364,904,1175,1168,38,884,33592
116832,20160421,5209,364,904,1175,1168,1,849,849
116851,20150420,5212,364,904,1175,1168,1719,841,1445679
116860,20111016,5213,364,904,1175,1168,35,535,18725
116894,20171101,5214,364,904,1175,1168,1990,507,1008930
116907,20091107,5215,364,904,1175,1168,3,715,2145
116911,20110810,5216,364,904,1175,1168,92,710,65320
116920,20160429,5217,364,904,1175,1168,4,554,2216
116935,20130903,5218,364,904,1175,1168,996,755,751980
116958,20150331,5219,364,904,1175,1168,246,666,163836
116963,20100519,5220,364,904,1175,1168,5,974,4870
116970,20131114,5221,364,904,1175,1168,5,807,4035
117001,20170314,5222,364,904,1175,1168,760,984,747840
117022,20090715,5224,364,904,1175,1168,57,702,40014
117046,20150308,5225,364,904,1175,1168,20,711,14220
117056,20130428,5226,364,904,1175,1168,2,768,1536
117095,20171022,5235,364,904,1175,1168,314,770,241780
117148,20090806,5240,364,904,1175,1168,2367,845,2000115
117181,20180122,5244,364,904,1175,1168,301,952,286552
117234,20110620,5247,364,904,1175,1168,4986,952,4746672
117294,20170313,5254,364,904,1175,1168,308,943,290444
117312,20120108,5260,364,904,1175,1168,712,835,594520
117332,20120925,5261,364,904,1175,1168,456,836,381216
117358,20160316,5264,364,904,1175,1168,1224,596,729504
117378,20170124,5265,364,904,1175,1168,400,887,354800
117389,20130901,5268,364,904,1175,1168,210,641,134610
117391,20160902,5269,364,904,1175,1168,5,698,3490
117403,20100714,5270,364,904,1175,1168,498,880,438240
117410,20100225,5271,364,904,1175,1168,56,702,39312
117414,20161216,5272,364,904,1175,1168,41,683,28003
117419,20151031,5273,364,904,1175,1168,2,834,1668
117479,20120711,5283,364,904,1175,1168,4816,531,2557296
117511,20150725,5286,364,904,1175,1168,1,775,775
117537,20110122,5290,364,904,1175,1168,2742,885,2426670
117554,20170718,5292,364,904,1175,1168,44,938,41272
117557,20100107,5294,364,904,1175,1168,154,610,93940
117570,20160610,5295,364,904,1175,1168,436,640,279040
117597,20100829,5296,364,904,1175,1168,4706,655,3082430
117610,20180222,5298,364,904,1175,1168,1,634,634
117615,20150310,5300,364,904,1175,1168,23,890,20470
117620,20100427,5302,364,904,1175,1168,580,815,472700
117629,20160129,5303,364,904,1175,1168,1,524,524
117639,20091119,5305,364,904,1175,1168,252,642,161784
117649,20160319,5309,364,904,1175,1168,40,996,39840
117655,20180901,5310,364,904,1175,1168,10,853,8530
117705,20170730,5312,364,904,1175,1168,18003,548,9865644
117736,20170406,5317,364,904,1175,1168,2,848,1696
117790,20110118,5324,364,904,1175,1168,24,739,17736
117836,20090106,5325,364,904,1175,1168,5943,776,4611768
117868,20090205,5332,364,904,1175,1168,252,640,161280
117874,20180809,5334,364,904,1175,1168,1344,532,715008
117900,20090819,5337,364,904,1175,1168,315,910,286650
117908,20140224,5339,364,904,1175,1168,1,958,958
117910,20101031,5340,364,904,1175,1168,98,930,91140
117917,20110430,5343,364,904,1175,1168,316,898,283768
117926,20091024,5345,364,904,1175,1168,884,510,450840
117946,20161227,5347,364,904,1175,1168,545,715,389675
117956,20101026,5350,364,904,1175,1168,507,938,475566
117970,20170627,5352,364,904,1175,1168,196,507,99372
117978,20160419,5356,364,904,1175,1168,11,764,8404
117990,20180527,5357,364,904,1175,1168,14,788,11032
118008,20090205,5359,364,904,1175,1168,116,539,62524
118020,20151120,5364,364,904,1175,1168,3,696,2088
118034,20090509,5365,364,904,1175,1168,12,562,6744
118049,20120804,5366,364,904,1175,1168,1447,884,1279148
118082,20130923,5368,364,904,1175,1168,281,579,162699
118118,20130105,5370,364,904,1175,1168,40,744,29760
118128,20170723,5372,364,904,1175,1168,460,987,454020
118142,20170827,5373,364,904,1175,1168,401,661,265061
118165,20110808,5379,364,904,1175,1168,1,772,772
118172,20180824,5383,364,904,1175,1168,4,560,2240
118213,20170318,5384,364,904,1175,1168,10747,533,5728151
118246,20180922,5394,364,904,1175,1168,628,913,573364
118286,20091206,5398,364,904,1175,1168,1396,827,1154492
118304,20180108,5401,364,904,1175,1168,143,959,137137
118325,20111121,5407,364,904,1175,1168,1,926,926
118332,20180919,5408,364,904,1175,1168,45,771,34695
118343,20120421,5409,364,904,1175,1168,146,729,106434
118346,20090405,5410,364,904,1175,1168,5,518,2590
118356,20150813,5412,364,904,1175,1168,11,944,10384
118388,20150221,5416,364,904,1175,1168,262,927,242874
118397,20140218,5417,364,904,1175,1168,1,860,860
118429,20170701,5425,364,904,1175,1168,1537,823,1264951
118437,20100823,5426,364,904,1175,1168,1,783,783
118444,20120820,5428,364,904,1175,1168,188,768,144384
118462,20120423,5430,364,904,1175,1168,1798,730,1312540
118473,20111009,5432,364,904,1175,1168,4,645,2580
118505,20110929,5433,364,904,1175,1168,7525,550,4138750
118535,20160712,5436,364,904,1175,1168,1,888,888
118536,20160324,5437,364,904,1175,1168,20,813,16260
118539,20151227,5439,364,904,1175,1168,22,590,12980
118540,20130414,5440,364,904,1175,1168,2,523,1046
118551,20131008,5442,364,904,1175,1168,18,962,17316
118566,20160714,5443,364,904,1175,1168,2884,983,2834972
118570,20101218,5444,364,904,1175,1168,24,820,19680
118579,20100921,5445,364,904,1175,1168,260,625,162500
118595,20090321,5446,364,904,1175,1168,595,622,370090
118602,20120527,5448,364,904,1175,1168,165,992,163680
118638,20100101,5455,364,904,1175,1168,6319,797,5036243
118661,20090221,5457,364,904,1175,1168,637,951,605787
118671,20120731,5459,364,904,1175,1168,4,520,2080
118678,20161104,5460,364,904,1175,1168,16,634,10144
118679,20151120,5461,364,904,1175,1168,234,984,230256
118690,20090515,5464,364,904,1175,1168,36,765,27540
118709,20170323,5470,364,904,1175,1168,551,547,301397
118723,20140717,5471,364,904,1175,1168,18,744,13392
118731,20120530,5473,364,904,1175,1168,65,681,44265
118759,20181229,5475,364,904,1175,1168,1469,717,1053273
118767,20130827,5477,364,904,1175,1168,4,975,3900
118777,20110610,5479,364,904,1175,1168,1340,807,1081380
118791,20131122,5485,364,904,1175,1168,1,839,839
118831,20091118,5487,364,904,1175,1168,2507,887,2223709
118889,20110207,5489,364,904,1175,1168,3865,638,2465870
118939,20140125,5493,364,904,1175,1168,2143,940,2014420
118964,20101122,5500,364,904,1175,1168,72,958,68976
118972,20130712,5502,364,904,1175,1168,40,736,29440
118995,20100318,5505,364,904,1175,1168,103,764,78692
119043,20160722,5506,364,904,1175,1168,5559,641,3563319
119084,20110403,5508,364,904,1175,1168,1593,503,801279
119101,20110810,5509,364,904,1175,1168,199,879,174921
119116,20131201,5514,364,904,1175,1168,258,503,129774
119165,20171208,5517,364,904,1175,1168,1973,868,1712564
119193,20130227,5519,364,904,1175,1168,110,761,83710
119200,20180723,5520,364,904,1175,1168,6,860,5160
119237,20160612,5521,364,904,1175,1168,3305,729,2409345
119257,20111011,5524,364,904,1175,1168,1,846,846
119258,20180513,5525,364,904,1175,1168,1,731,731
119261,20130402,5527,364,904,1175,1168,9,682,6138
119288,20160414,5528,364,904,1175,1168,4526,764,3457864
119302,20170602,5530,364,904,1175,1168,520,976,507520
119337,20161101,5533,364,904,1175,1168,8213,793,6512909
119350,20170508,5534,364,904,1175,1168,908,750,681000
119357,20160830,5535,364,904,1175,1168,1,949,949
119361,20171223,5536,364,904,1175,1168,2882,573,1651386
119400,20160926,5537,364,904,1175,1168,1355,821,1112455
119426,20140924,5539,364,904,1175,1168,84,521,43764
119444,20090514,5544,364,904,1175,1168,36,693,24948
119456,20120724,5547,364,904,1175,1168,138,506,69828
119466,20110220,5550,364,904,1175,1168,745,776,578120
119487,20120515,5552,364,904,1175,1168,48,926,44448
119501,20160531,5555,364,904,1175,1168,520,973,505960
119527,20101003,5558,364,904,1175,1168,2034,750,1525500
119576,20180923,5560,364,904,1175,1168,21436,696,14919456
119617,20160715,5563,364,904,1175,1168,2953,511,1508983
119645,20121216,5566,364,904,1175,1168,683,763,521129
119659,20090228,5569,364,904,1175,1168,202,980,197960
119664,20180411,5570,364,904,1175,1168,6,805,4830
119683,20120828,5571,364,904,1175,1168,309,714,220626
119708,20100828,5575,364,904,1175,1168,1334,539,719026
119720,20090530,5576,364,904,1175,1168,21,687,14427
119744,20151207,5577,364,904,1175,1168,806,969,781014
119753,20090127,5579,364,904,1175,1168,12,820,9840
119758,20151016,5580,364,904,1175,1168,6,834,5004
119767,20101223,5581,364,904,1175,1168,1294,611,790634
119799,20100305,5587,364,904,1175,1168,1690,542,915980
119814,20120611,5590,364,904,1175,1168,27,594,16038
119836,20111021,5592,364,904,1175,1168,1385,680,941800
119848,20120623,5594,364,904,1175,1168,4,740,2960
119875,20120708,5597,364,904,1175,1168,492,898,441816
